,seqnames,start,end,strand,name,idx,Log2FC,FDR,MeanDiff
3372,chr10,127549369,127552639,1,NPS,920,-0.164804798311092,0.418787348063082,-0.0368021719815876
5814,chr12,85874295,85882992,1,NTS,829,-0.192673848560763,0.418787348063082,-0.0235740364657141
15004,chr20,45833810,45843275,1,SNX21,475,-0.0452072649581754,0.418849026964941,-0.00691798307457211
6258,chr12,133130984,133214831,1,ZNF268,1273,0.177163238395231,0.418907287875895,0.0319201248560365
1203,chr1,111139627,111185102,1,CEPT1,1203,0.0720389544201255,0.419120835973439,0.0136480140660211
14138,chr2,199608068,199659132,1,LINC01877,1189,0.156769726833265,0.419122748753368,0.0397840016610653
6303,chr13,24162416,24162504,1,MIR2276,44,-0.157593895446439,0.419170580019791,-0.0435839086430346
5314,chr12,31073847,31020763,2,DDX11-AS1,329,-0.0486447719246074,0.419245002040816,-0.014682153255351
9814,chr17,16689537,16804453,1,CCDC144A,328,0.199558567748336,0.419245002040816,0.0128880766379591
17702,chr4,17577192,17607972,1,LAP3,168,-0.00342288057846978,0.419245002040816,-0.000938002780641933
8075,chr15,62066977,62070917,1,C2CD4A,407,0.219866779081718,0.419248821336819,0.0424020682944493
2517,chr10,8053484,8050450,2,GATA3-AS1,65,0.178544849484426,0.419288845796786,0.0920282132826711
11631,chr19,10503741,10486120,2,KEAP1,335,-0.0109778507005813,0.419444221923568,-0.00207193193653898
6276,chr13,20232395,20221971,2,GJB6,17,0.194330779093976,0.41946018653242,0.0137499805858082
12179,chr19,39083913,39111493,1,ACP7,883,0.115605975555217,0.41946018653242,0.0114659532133547
834,chr1,53889834,53851719,2,YIPF1,834,-0.266230754788715,0.419551834352992,-0.0309979035019166
22401,chr8,46822237,46854307,1,LINC00293,321,0.0641273336173794,0.419551834352992,0.00427388979993466
23041,chr9,15422704,15465953,1,SNAPC3,64,0.162185829138089,0.419551834352992,0.0276319539735948
12581,chr19,50025946,49976467,2,VRK3,1285,0.16379747149099,0.419579190542339,0.0375679056289144
2175,chr1,217631082,217426992,2,GPATCH2,2175,-0.153513738422815,0.419648872352699,-0.0483759936454448
8848,chr16,22479121,22536521,1,NPIPB5,363,-0.742626790509542,0.419799733125807,-0.00438400683923586
12056,chr19,35358460,35360485,1,FFAR3,760,-0.594087096676013,0.419878865474448,-0.0386040584092526
12588,chr19,50365830,50358477,2,NAPSA,1292,0.290970921431179,0.420003411934402,0.0750139552010443
10973,chr18,9708165,9862551,1,RAB31,61,-0.0297515667853519,0.420041263166315,-0.00890590381785211
11584,chr19,9140380,9163424,1,ZNF317,288,-0.141856891774091,0.420142812227984,-0.0116820421339536
8203,chr15,73051710,73305206,1,NEO1,535,0.0209008301599973,0.420192870145866,0.0073822912732584
11302,chr19,409170,405438,2,C2CD4C,6,0.725963658552512,0.420192870145866,0.101927997482958
23949,chr9,137441816,137434364,2,ENTPD8,972,0.120762873415367,0.420247643195044,0.0220678705380254
19525,chr5,172958729,172969771,1,RPL26L1,1032,0.174249314749225,0.420333693261844,0.0628241376202803
17254,chr3,160404745,160404825,1,MIR16-2,1122,0.237677938192198,0.420371752304769,0.197490838532415
3421,chr10,133569835,133567798,2,SPRNP1,969,-0.299198786767836,0.420443470470802,-0.0212480235255639
14154,chr2,201071669,200973718,2,FAM126B,1205,0.197747644206827,0.420443470470802,0.0628218745324576
20487,chr6,88963721,88610272,2,RNGTT,832,-0.0843481946585339,0.420573648058403,-0.0473520345697348
5375,chr12,47753916,47782753,1,SLC48A1,390,-0.044228823094717,0.420668338145033,-0.0105558806032658
12749,chr19,53756727,53756836,1,MIR516A1,1453,1.23756765865259,0.420805558307894,0.0311960789682198
7497,chr14,100852390,100852487,1,MIR770,679,-0.0252541958328355,0.420828010897379,-0.00295205170181687
7937,chr15,43692886,43699222,1,CKMT1A,269,0.337774441402159,0.420828010897379,0.00945795997151685
19187,chr5,138178986,138139766,2,BRD8,694,0.130583046283765,0.42090888435632,0.0453880321299445
18870,chr5,76818933,76835315,1,F2RL1,377,0.0600490861032218,0.42116092257399,0.0170719826774568
23009,chr9,5304969,5299868,2,RLN2,32,0.0289899773895013,0.42116092257399,0.00212397749729888
14757,chr20,24992979,24962925,2,APMAP,228,-0.0878152111484905,0.421167818961412,-0.012214010777537
12578,chr19,49928702,49933935,1,ATF5,1282,-0.0439828135344079,0.421179668297027,-0.0157261576611304
13756,chr2,119366921,119372560,1,DBI,807,-0.188436899813914,0.421217037042719,-0.0599179764019178
4316,chr11,66049180,66041952,2,GAL3ST3,894,-0.115290441804948,0.421256208623403,-0.0380520209081441
24454,chrX,87517749,87670050,1,KLHL4,491,0.388203665374622,0.421315424647557,0.0419880276888262
9977,chr17,31297411,31272449,2,OMG,491,0.135849109883264,0.421323270001666,0.0100800898001354
23312,chr9,76394517,76385517,2,RFK,335,-0.144068795885744,0.421336503821057,-0.0406477480407689
16612,chr3,52198086,52214327,1,ALAS1,480,-0.0943520840813971,0.421434449389246,-0.0178859203297633
9288,chr16,71758487,71758402,2,SNORD71,803,-0.122379431043157,0.421540059971815,-0.0241361004297903
12066,chr19,35597907,35601501,1,LINC01766,770,0.301891344851729,0.421680055223801,0.0210340061176256
8037,chr15,55743090,55611546,2,PRTG,369,-0.114965520478716,0.422006830829158,-0.0325099347550314
14372,chr2,228181645,227979950,2,SPHKAP,1423,0.0194275542587506,0.422042432502646,0.00402988755501199
3546,chr11,4368386,4367263,2,OR52B4,124,-0.00947305456793338,0.422070482278763,-0.000528001009329551
10800,chr17,78378640,78425114,1,PGS1,1314,0.444400141003623,0.422070482278763,0.0812498996603674
17642,chr4,7434945,7432258,2,PSAPL1,108,0.283793873177432,0.422083597998414,0.0602219560505275
13839,chr2,135531455,135725270,1,R3HDM1,890,0.143609156307646,0.422355605322289,0.0765160906560575
1597,chr1,156212993,156240042,1,PMF1,1597,0.0796861346206288,0.422358519446815,0.0236860838438597
17597,chr4,3293028,3439913,1,RGS12,63,-0.028410982040852,0.422506694432776,-0.0113700297291089
7060,chr14,45110883,45110968,1,SNORD127,242,-0.729163089144147,0.422535464342556,-0.0245879541528407
10775,chr17,76799044,76807102,1,LINC02080,1289,0.391508326305426,0.422653061147674,0.082351859805511
14715,chr20,19886521,20002457,1,RIN2,186,-0.105805077473524,0.422733238599206,-0.0223237609347662
18978,chr5,99549432,99577957,1,LINC02113,485,0.115021188180259,0.422871868892638,0.0112998860916152
20069,chr6,32390510,32393686,1,HCG23,414,-0.509100292334766,0.422970524507869,-0.0208559914456584
842,chr1,54172694,54138995,2,CDCP2,842,-0.0532799440921362,0.423243743737718,-0.0121619756395484
10007,chr17,34363231,34360328,2,CCL1,521,-0.154638937409101,0.423243743737718,-0.018037939193033
21508,chr7,93482855,93482760,2,MIR653,564,0.529453719813653,0.423303493007216,0.0143780038862612
11245,chr18,70205945,70003793,2,RTTN,333,0.279793695183411,0.423377632562683,0.0643600413824604
17456,chr3,191330536,191267168,2,UTS2B,1324,0.0740512435325247,0.423377632562683,0.0138860592792454
15149,chr20,60308474,60308567,1,MIR646,620,-0.639788166757417,0.423594978307609,-0.0489141278938273
16269,chr3,18438773,18345387,2,SATB1,137,-0.10990017811277,0.423607021575782,-0.0316321370387732
16802,chr3,98732236,98820997,1,ST3GAL6,670,-0.125162986556957,0.423677441277366,-0.0278541402715679
8644,chr16,2988256,3002016,1,LOC101929613,159,0.173207050655047,0.423788593170437,0.0239337337622421
15927,chr22,38701030,38685543,2,JOSD1,356,-0.0285620521383169,0.423788593170437,-0.0240118508194043
22345,chr8,37849904,37843268,2,BRF2,265,-0.186218999856617,0.4238138447376,-0.031674045982318
24720,chrX,135396429,135397764,1,LOC100506790,757,0.195329472913784,0.4238138447376,0.0258639983066528
5051,chr12,6375045,6391571,1,LTBR,66,-0.128893998586742,0.42382996690582,-0.0240839501219421
20975,chr7,1742291,1738630,2,ELFN1-AS1,31,0.134124598249248,0.42382996690582,0.0183199293226699
8381,chr15,88913411,88898683,2,MFGE8,713,0.0266497870838212,0.423902902718844,0.00829388557811417
10287,chr17,43909711,43875357,2,MPP2,801,-0.107401798443376,0.423987945805002,-0.0362279848680893
3593,chr11,5580877,5581884,1,OR52B6,171,0.210745420032453,0.423992597615091,0.0116819527325404
24419,chrX,76427724,76431353,1,MAGEE1,456,-0.140110652282006,0.423992597615091,-0.0252220370045229
790,chr1,49257411,49269285,1,LOC101929721,790,-0.1315328419454,0.424065799452905,-0.010390106236208
24780,chrX,145997274,145997198,2,MIR892B,817,-0.263400645232005,0.424088759494985,-0.00580002045858397
1575,chr1,155610205,155614052,1,MSTO2P,1575,0.0567979691174692,0.424236630393759,0.0351639460378399
20760,chr6,143038077,142966421,2,LINC01277,1105,-0.279660006462766,0.424260019794833,-0.0319780683788708
4428,chr11,71548418,71549553,1,KRTAP5-9,1006,0.340265416680841,0.424285121102603,0.0262260198632312
10511,chr17,58353093,58345175,2,SUPT4H1,1025,0.240224889099733,0.424309829913111,0.0498460564312685
2251,chr1,227318474,226989865,2,CDC42BPA,2251,0.0781254113280204,0.424496273953431,0.0516778386438272
10949,chr18,5748819,5876328,1,MIR3976HG,37,0.14274180109081,0.42453934258037,0.0145880411930387
23426,chr9,95085435,95085542,1,MIR27B,449,-0.64454281458687,0.424572127817154,-0.0236900359145058
4987,chr12,66765,178460,1,IQSEC3,2,0.0795882050551608,0.424752747653344,0.0370681136484359
1599,chr1,156248117,156243321,2,PAQR6,1599,-0.090763005591809,0.424870497946108,-0.0112180005836305
15151,chr20,60564562,60564625,1,MIR548AG2,622,-0.37695618574134,0.424906575301392,-0.0446578907762818
23167,chr9,34989379,34985410,2,DNAJB5-DT,190,0.23248945799067,0.424912846731826,0.117426132992256
3482,chr11,1571920,1554044,2,DUSP8,60,-0.062523098893518,0.425088949145298,-0.0167179803021364
5264,chr12,21941402,21797401,2,ABCC9,279,0.00574760248055082,0.425088949145298,0.00117186489418886
12093,chr19,36014239,36008638,2,ALKBH6,797,0.11518589230705,0.425088949145298,0.0343459410451212
11668,chr19,11435782,11420604,2,CCDC151,372,-0.0367703621687156,0.425162438946885,-0.0128541928058806
8370,chr15,88252730,88271066,1,NTRK3-AS1,702,0.158498093429314,0.425262179021777,0.0285557421007021
1547,chr1,154993586,154994315,1,LENEP,1547,-0.201225109155462,0.425272361284475,-0.0321461042300132
2992,chr10,87020306,87024730,1,FAM25A,540,0.364004497815698,0.425272361284475,0.0327080430344286
3766,chr11,18588747,18529609,2,UEVLD,344,-0.100173990538172,0.425272361284475,-0.0134140274740396
5839,chr12,92421531,92483680,1,CLLU1,854,-0.110397167078878,0.425373706060953,-0.00989804642727476
24795,chrX,147284728,147281943,2,MIR514A2,832,0.296868043358344,0.425413058482388,0.0229580347323648
969,chr1,75796882,75913238,1,MSH4,969,-0.0540254098997261,0.425489396735064,-0.0138058645124898
868,chr1,57860532,57874341,1,DAB1-AS1,868,0.0790395205115068,0.425525316708673,0.0103320322695109
4603,chr11,93733597,93733466,2,SNORA18,1181,-0.23177496082951,0.425525316708673,-0.0305019285893881
1464,chr1,152686123,152687401,1,LCE2B,1464,1.15156700131194,0.425548048884184,0.0350780269951347
4732,chr11,112260860,112248479,2,PLET1,1310,-0.00442820059704711,0.425548048884184,-0.000203961166243549
11061,chr18,31042815,30990008,2,DSC3,149,0.227395097845351,0.425548048884184,0.0984940605240373
338,chr1,21783606,21678298,2,USP48,338,0.0688984233698198,0.425816821061517,0.019025968076727
15753,chr22,27310651,27317456,1,LINC02554,182,0.467923506366047,0.426018277643776,0.136713891094747
5474,chr12,52192000,52168996,2,KRT80,489,-0.0572137370023374,0.426196222106449,-0.0105141764213602
19234,chr5,140633701,140631728,2,CD14,741,0.224112435438902,0.426262994011731,0.0899720724042421
9965,chr17,30334059,30316333,2,TMIGD1,479,-0.230841527895054,0.426350581118286,-0.0268441176757208
16346,chr3,37861780,37749219,2,ITGA9-AS1,214,0.24978915162182,0.426381492688843,0.101067784618417
2679,chr10,35605410,35608935,1,GJD4,227,0.297501259129781,0.426868365764861,0.0245640335928758
3328,chr10,122560665,122643736,1,DMBT1,876,-0.0167253243237189,0.426868365764861,-0.00222579338305631
5391,chr12,48570066,48567684,2,LALBA,406,0.0321181421762582,0.426868365764861,0.00554395961038684
12238,chr19,40771648,40786685,1,MIA-RAB4B,942,-0.010457376487521,0.426868365764861,-0.00496981826123821
5881,chr12,97431653,97565015,1,RMST,896,-0.0373939316974339,0.42695490674627,-0.00482013618329535
5251,chr12,20695355,20753386,1,SLCO1C1,266,0.151213427538715,0.427335986259854,0.0104219902644927
15132,chr20,58981208,58995133,1,NELFCD,603,-0.189449371308499,0.427335986259854,-0.0295859960685158
1156,chr1,109076002,109062486,2,TAF13,1156,-0.151898586034572,0.427347376946895,-0.0569620364795143
18136,chr4,106022478,106003317,2,LOC101929577,602,0.309768330964155,0.427522380757039,0.0149060569572936
5686,chr12,58544124,58813060,1,LOC100506869,701,-0.147300526026187,0.4275286758538,-0.0340160128180541
11867,chr19,17848071,17824780,2,JAK3,571,0.0651944263170486,0.427611579081043,0.0440881594084765
19930,chr6,29826967,29831125,1,HLA-G,275,-0.0120283859804595,0.427611579081043,-0.00199602183567693
1231,chr1,112720419,112727235,1,FAM19A3,1231,0.183964288102171,0.427810133118841,0.0907978937458686
11426,chr19,3626815,3610641,2,CACTIN,130,0.226251941192789,0.428146588134546,0.0473379851084921
3775,chr11,19210573,19182030,2,CSRP3,353,0.00389279535939946,0.42815475234667,0.000253948307660415
2074,chr1,205448403,205448291,2,MIR135B,2074,-0.176206090294105,0.428278829453175,-0.0582138658078662
11414,chr19,3185563,3209575,1,NCLN,118,0.205608000435764,0.428278829453175,0.0495401739766053
16756,chr3,75785583,75709643,2,ZNF717,624,0.154250899474078,0.42829095709134,0.015118104774221
22045,chr7,153887097,154894285,1,DPP6,1101,-0.0767744298601998,0.428304637986171,-0.0805298285516702
15077,chr20,51452977,51452905,2,MIR3194,548,-0.0609037121898875,0.428395412276979,-0.0129039565790218
20159,chr6,35805293,35833874,1,LHFPL5,504,-0.0620938451196232,0.428397788260056,-0.00479397929902922
12609,chr19,50823787,50819148,2,KLK1,1313,0.3239488178982,0.42852310174484,0.0349859829792915
10863,chr17,81683924,81681174,2,ARL16,1377,0.005757635916042,0.428554770128787,0.00260016528614593
11820,chr19,16067021,16103005,1,TPM4,524,0.376288925017991,0.428554770128787,0.0622560745518028
12418,chr19,46203083,46189166,2,IGFL2-AS1,1122,-0.260605588519193,0.428554770128787,-0.0180258233077881
4712,chr11,111540280,111561745,1,LAYN,1290,-0.151599475867916,0.4286303442138,-0.0173839052667956
3505,chr11,2141238,2129112,2,IGF2,83,-0.0217611498790932,0.428723673600114,-0.00315604898987235
214,chr1,12831410,12824605,2,PRAMEF11,214,-0.115264138562559,0.42885185799326,-0.00313796424942773
11740,chr19,13150415,13154908,1,IER2,444,0.173815074390161,0.428899906073052,0.171490136107331
16329,chr3,33113979,33147773,1,CRTAP,197,0.0653219523483316,0.428993811245074,0.0207998418470037
23935,chr9,137205638,137204082,2,TMEM203,958,0.165386089177321,0.428993811245074,0.0342522398151771
9924,chr17,28662189,28648356,2,SDF2,438,-0.26767283248463,0.429101247998545,-0.031713959979689
5406,chr12,48939663,48921959,2,FKBP11,421,-0.0977900645876424,0.429112984834681,-0.0159041872222649
11317,chr19,751126,764318,1,MISP,21,0.536645405193969,0.429269658860465,0.0972700931385601
651,chr1,40477215,40496343,1,ZFP69,651,0.213446778676209,0.429274275030606,0.0201059944389231
8534,chr16,788046,798074,1,CHTF18,49,0.0371333429866535,0.429291642716299,0.00997380516666685
7258,chr14,70641787,70675360,1,TTC9,440,-0.070457582069299,0.429297854944376,-0.0063259786501548
11798,chr19,15332545,15235519,2,BRD4,502,-0.110643415875214,0.429297854944376,-0.0350539144241341
15782,chr22,29767369,29770413,1,UQCR10,211,-0.115300008570529,0.429324263621283,-0.0494778651559822
11157,chr18,50266522,50227193,2,CFAP53,245,-0.277316624791348,0.429428757060025,-0.0328559901942767
21806,chr7,128790757,128822132,1,CCDC136,862,-0.134592350924069,0.429459109063258,-0.0215559780297304
8236,chr15,74843346,74836116,2,ULK3,568,-0.0600682971674754,0.429581727616095,-0.0188740764541941
14671,chr20,11890723,11926609,1,BTBD3,142,-0.0977961346605907,0.429581727616095,-0.0225518636423944
15810,chr22,30970677,30979395,1,TUG1,239,0.226451789704556,0.430016283018767,0.0601620031823085
3089,chr10,97185920,96998038,2,SLIT1,637,0.201874291549166,0.430136492580226,0.0816039348776945
19080,chr5,126776486,126751963,2,LMNB1-DT,587,0.149883547107635,0.430201241423429,0.099110176953299
8318,chr15,81007033,81149175,1,CFAP161,650,0.0219108445918538,0.430204732141318,0.00446398785575819
8263,chr15,76059795,75935969,2,NRG4,595,0.22923711871128,0.430302818573231,0.0432400500346946
3403,chr10,133160447,133226412,1,KNDC1,951,0.31634913157969,0.430611667753792,0.0686800246548647
14661,chr20,10035041,10058303,1,ANKEF1,132,-0.271031127587614,0.430621649811954,-0.0308500339200644
12696,chr19,53159075,53124072,2,ZNF347,1400,0.172847451813959,0.430814190670467,0.00305195172385713
24434,chrX,79170972,79172229,1,GPR174,471,0.0391755274669891,0.430849474160544,0.00480204317613353
1125,chr1,100896076,100981753,1,SLC30A7,1125,0.087753203327376,0.43105548077178,0.031336221622706
9934,chr17,28727935,28724348,2,TLCD1,448,-0.0672192907178023,0.431104177360935,-0.059983979071667
21469,chr7,87713323,87503633,2,ABCB1,525,0.0705134619902699,0.431176021344136,0.02773592595328
9752,chr17,10373130,10298084,2,MYH13,266,0.270192855830032,0.43127061924128,0.0289839564817764
10131,chr17,40193597,40193663,1,MIR6867,645,-0.343465190142822,0.43127061924128,-0.0783698629379954
9975,chr17,31094927,31381887,1,NF1,489,0.0932380356230587,0.431496372474462,0.0313959210412027
23911,chr9,136944696,136940435,2,FBXW5,934,0.271307630952861,0.431496372474462,0.0970139140696534
160,chr1,9967381,9967458,1,MIR5697,160,-0.404727562971467,0.431546960456341,-0.0319020138540004
20498,chr6,89673469,89675783,1,LOC101929057,843,-0.295250468231905,0.431546960456341,-0.0323219436718939
21893,chr7,139523856,139544984,1,CLEC2L,949,-0.168225952805835,0.431579093944405,-0.0267080475285005
17423,chr3,186807058,186789880,2,RFC4,1291,0.0423405292021444,0.432277937904365,0.00897812217772842
2986,chr10,86668449,86736068,1,LDB3,534,0.102968483239826,0.432282441143887,0.0310998453170435
5226,chr12,14803572,14906586,1,C12orf60,241,0.0994332032569142,0.432282441143887,0.0270578570166201
6309,chr13,24680411,24712493,1,ATP12A,50,-0.149140308895834,0.432282441143887,-0.0201180069168491
3359,chr10,125752110,125725634,2,EDRF1-AS1,907,-0.271953049187615,0.43234671059329,-0.0280842129554811
880,chr1,60073770,59987269,2,C1orf87,880,0.0347282008042019,0.432593459134666,0.00736995762919684
8140,chr15,66504959,66550128,1,ZWILCH,472,-0.0713003249017945,0.432593459134666,-0.0120080007925386
1408,chr1,151036570,151047600,1,BNIPL,1408,-0.201982119073212,0.43259388199916,-0.0355719303946699
10789,chr17,78132407,78110458,2,TMC6,1303,0.350556342913961,0.432656708254516,0.0708319957409165
23442,chr9,96875623,96816472,2,ZNF782,465,0.0437718862541742,0.432693630143669,0.0101339668128007
17651,chr4,8440723,8366282,2,ACOX3,117,0.0163263341135157,0.432712796546391,0.00515416957839221
2896,chr10,73358859,73253759,2,CFAP70,444,0.0773498890614832,0.432894264689406,0.0190200329990284
8887,chr16,27549913,27460613,2,GTF3C1,402,-0.0611670463685656,0.432894264689406,-0.00972399653496592
15655,chr22,20701114,20704606,1,TMEM191A,84,-0.124725408049448,0.433039460562364,-0.100266250161047
9696,chr17,7627876,7626234,2,SAT2,210,-0.0974179594715661,0.433130005318128,-0.029807978360146
12957,chr2,950868,1367613,1,SNTG2,8,-0.0832997202600451,0.433193766330377,-0.029085947529911
10045,chr17,36090141,36088256,2,CCL3,559,1.11973163958855,0.433238518749548,0.0437998992039248
6971,chr14,24365673,24379604,1,NFATC4,153,-0.0989231112369741,0.433278295471845,-0.043107894458837
10645,chr17,69327244,69244311,2,ABCA5,1159,0.0871190915906803,0.433278295471845,0.0222640848560833
19229,chr5,140558310,140537340,2,SRA1,736,0.329434304339076,0.433561319548411,0.0858358762371394
21218,chr7,38265678,38257879,2,TARP,274,0.198600321008456,0.433590371425359,0.0336020125677781
11926,chr19,19515736,19533476,1,NDUFA13,630,0.060570735360978,0.433643175573904,0.0140079777089218
216,chr1,12857086,12861909,1,PRAMEF2,216,0.690854746614654,0.433697662423259,0.0172859455282678
9755,chr17,10469559,10443290,2,MYH4,269,-0.279494751087883,0.433765549258855,-0.0101160082389485
17387,chr3,184361718,184368596,1,POLR2H,1255,0.130777796817386,0.433863264057072,0.0555299886816366
16199,chr3,10292947,10285675,2,GHRL,67,-0.448095693442691,0.433882946815571,-0.0293539770539942
17386,chr3,184361651,184346185,2,CLCN2,1254,0.113549492983231,0.433968924951889,0.0416639736780323
17999,chr4,80125454,79901149,2,ANTXR2,465,0.113214904948888,0.433984529711749,0.0314720960533899
9659,chr17,7251416,7259940,1,ELP5,173,-0.136079519703075,0.434001024737213,-0.0593738004342634
7138,chr14,56117814,56301526,1,PELI2,320,-0.0406777723823409,0.434032905082986,-0.0125500529441466
8542,chr16,1078781,1080142,1,SSTR5,57,-0.148751723971159,0.434101401559585,-0.0180435899376572
6634,chr13,85078920,85065087,2,LINC00375,375,-0.25585941320473,0.434187175870627,-0.053667928966981
10435,chr17,50055968,50090481,1,ITGA3,949,0.196150930595709,0.434441842933847,0.0423360108209819
10899,chr17,82418637,82389223,2,OGFOD3,1413,0.12086554357221,0.434556525513033,0.0287042016136225
4488,chr11,75089754,75088713,2,OR2AT4,1066,-0.0914342821325717,0.434656162586329,-0.00976002688011987
16893,chr3,113947901,113965401,1,ZDHHC23,761,-0.137453700485495,0.434702173087711,-0.0169079724006376
17591,chr4,2934859,2930561,2,MFSD10,57,-0.0583357710560939,0.434702173087711,-0.0160279766072243
16822,chr3,101676475,101679217,1,ZBTB11-AS1,690,-0.209489998446323,0.434711664716028,-0.00892198947646822
5266,chr12,22336200,22066419,2,ST8SIA1,281,0.0727060233542292,0.434743052201802,0.0196299667985129
373,chr1,23743155,23762059,1,ELOA,373,0.0675712935328928,0.43478389404133,0.0142360828245736
3906,chr11,45907282,45906534,2,C11orf94,484,-0.48671350532193,0.434988662482196,-0.0259239080550623
14600,chr20,3173592,3162617,2,LZTS3,71,-0.076963684270646,0.435008530744024,-0.0197200040318452
8066,chr15,59657538,59638062,2,GTF2A2,398,-0.197797827138012,0.435066249210476,-0.0178580762475899
11951,chr19,21358930,21379302,1,ZNF738,655,0.427138634685617,0.435202428365167,0.0468979283457629
23495,chr9,103325034,103140523,2,LINC01492,518,-0.0299540548930703,0.435330013304005,-0.00440395640604041
11504,chr19,6393981,6379569,2,GTF2F1,208,-0.114181024716784,0.435354434896211,-0.0178980761962388
15888,chr22,37486401,37469063,2,MFNG,317,0.155886100920228,0.435544056283346,0.0348821117191957
18050,chr4,87821411,87846817,1,MEPE,516,0.034687120731597,0.435570243972691,0.00404597555919028
5289,chr12,27014434,26973195,2,TM7SF3,304,0.125864185215468,0.43561517508962,0.0234220366046354
23878,chr9,136439822,136428619,2,INPP5E,901,0.214019343598854,0.435802140766525,0.0380978783764944
20357,chr6,53051991,53100873,1,FBXO9,702,-0.0824970189076738,0.435919537912823,-0.0251978986290342
16509,chr3,48686364,48673844,2,NCKIPSD,377,-0.145799496821346,0.436030191098557,-0.0333059639357909
17198,chr3,151458709,151425384,2,IGSF10,1066,0.322073162268764,0.436208778486689,0.05789007963714
12262,chr19,41545192,41586844,1,CEACAM21,966,0.0483752589516565,0.436387802776093,0.00564820278146308
16457,chr3,46580099,46515423,2,LRRC2,325,0.0253427287502006,0.436748870464962,0.00282805709696388
16569,chr3,50279027,50288114,1,LSMEM2,437,-0.11533701045753,0.436748870464962,-0.0245620944303464
22009,chr7,150722253,150750033,1,GIMAP5,1065,0.28693978769123,0.436819972529229,0.0327099349072487
5011,chr12,2048352,2049463,1,CACNA1C-IT2,26,-0.00582703002208275,0.436917484156675,-0.00128584655651232
5389,chr12,48482503,48496512,1,C12orf54,404,0.058689325218335,0.436932463405348,0.00259602460526016
16436,chr3,45146422,45082278,2,CDCP1,304,-0.33516021038001,0.437080794533829,-0.0677440016487037
11064,chr18,31162856,31129236,2,DSC1,152,0.168233710690405,0.437220194585278,0.0366380485304349
7843,chr15,38454127,38487710,1,FAM98B,175,0.251650723070525,0.437254837186862,0.0194219865102828
2440,chr1,248574757,248573801,2,OR2T34,2440,-0.319565697136796,0.43739888994613,-0.0123679850847102
12933,chr19,58381060,58367618,2,ZNF837,1637,0.0211616598118003,0.437436688737485,0.0073258579269177
22832,chr8,132760712,132685007,2,TMEM71,752,-0.200691470366933,0.437687356081773,-0.0154419054230964
18070,chr4,92277075,92268767,2,LNCPRESS2,536,0.206495868839703,0.43786325037434,0.0233060584927848
1135,chr1,103553815,103579534,1,AMY2B,1135,0.0205221931925695,0.438379776059432,0.00104798736819207
17199,chr3,151565995,151565876,2,MIR5186,1067,0.331061800465827,0.438604668415042,0.118708098514009
18716,chr5,51383391,51394738,1,ISL1,223,0.0834908304614052,0.438604668415042,0.0455839447987281
8627,chr16,2532005,2531922,2,MIR3178,142,-0.0168282488544297,0.438615461418185,-0.0135773034793318
10236,chr17,42536172,42562062,1,NAGLU,750,-0.0268491677961149,0.43861660650668,-0.0129917877491522
10694,chr17,74861504,74842023,2,GRIN2C,1208,-0.00277528489557697,0.438639525382257,-0.000573808925607544
23599,chr9,116687302,116701300,1,TRIM32,622,0.529009468804257,0.438800606832326,0.138162144905567
8012,chr15,51751561,51816368,1,TMOD2,344,0.138738636511452,0.43882974347858,0.0113979810922308
2948,chr10,79610939,79615455,1,SFTPA1,496,0.283574626009448,0.438858207375172,0.0271100399206569
9276,chr16,71289715,71281389,2,CMTR2,791,0.0831687850237443,0.438876457871472,0.00952193907651727
9932,chr17,28723682,28723753,1,SNORD4B,446,0.103426684720819,0.438876457871472,0.0951999922390292
8729,chr16,9444985,9441294,2,LINC01177,244,0.359265050656407,0.439011932208278,0.0163119906370949
12613,chr19,50861568,50880567,1,KLK2,1317,0.236213208879756,0.439011932208278,0.0145299101043957
19120,chr5,132656263,132661110,1,IL13,627,-0.0959077974288653,0.439011932208278,-0.00877202890168008
19147,chr5,134524312,134583230,1,JADE2,654,0.157127465534777,0.439019990469923,0.0505380487435972
17378,chr3,184241405,184241489,1,MIR1224,1246,-0.505394766778176,0.439104611738592,-0.0361039967674005
9307,chr16,74377878,74392080,1,NPIPB15,822,-0.122265951561505,0.439230217399374,-0.0139860295776101
19127,chr5,132866884,132861181,2,GDF9,634,0.155554560114825,0.439230217399374,0.0652080921910225
2647,chr10,28796113,28789188,2,LINC00837,195,0.134608547748903,0.439287761639709,0.0137378496355691
13571,chr2,95165413,95147330,2,ZNF514,622,-0.0211124365732243,0.439287761639709,-0.00360804233197318
1067,chr1,93180728,93149742,2,TMED5,1067,-0.0378293908608584,0.43936358346375,-0.0172001570855431
18161,chr4,109827994,109844604,1,RRH,627,0.438994795786634,0.43936358346375,0.0245198833518758
13760,chr2,119679167,119686507,1,TMEM177,811,0.051693688784022,0.439368932600275,0.0190400259879754
21542,chr7,98401068,98291651,2,BAIAP2L1,598,0.223577519399617,0.439408833266593,0.102204229327974
12440,chr19,47048630,47045907,2,TMEM160,1144,0.201890239353005,0.439465466119535,0.101859885968939
14555,chr20,1226056,1296421,1,RAD21L1,26,-0.0967418650815763,0.439541667521697,-0.0239341040424017
17134,chr3,141487047,141615342,1,RASA2,1002,0.173156625125482,0.439593030760352,0.0537699944131674
