,seqnames,start,end,strand,name,idx,Log2FC,FDR,MeanDiff
1123,chr1,100719742,100739045,1,VCAM1,1123,-0.442569255393224,0.466932509075661,-0.0579955575263287
4866,chr11,123741675,123724177,2,ZNF202,1444,-0.26206432627379,0.466944942755471,-0.0373259504685587
8571,chr16,1794971,1790413,2,IGFALS,86,-0.271498692302905,0.467047895559327,-0.0190528148414717
9972,chr17,30906820,30898983,2,TEFM,486,-0.39509494803294,0.467047895559327,-0.0612731911896604
19238,chr5,140647844,140647926,1,MIR3655,745,0.0574405062429899,0.467047895559327,0.0376101714408383
13227,chr2,38960342,38959287,2,LOC375196,278,-0.38224072094511,0.467210650560635,-0.0234780093966362
22446,chr8,57142703,57240298,1,LINC01606,366,-0.395028019120555,0.467210650560635,-0.0294273259456673
6189,chr12,124993700,125031231,1,BRI3BP,1204,0.0367398914807685,0.46737270421909,0.0105441823374785
17176,chr3,149658210,149661364,1,WWTR1-AS1,1044,0.00775377182111463,0.467484894028214,0.00306843840408288
24276,chrX,52798101,52796144,2,SPANXN5,313,-0.803242122831926,0.467494625154224,-0.0152400490021006
9190,chr16,67247658,67229387,2,FHOD1,705,-0.179072005281867,0.46754189118266,-0.0723545042698485
10309,chr17,44389505,44372180,2,ITGA2B,823,-0.383105822142998,0.46754189118266,-0.0853545842869255
21320,chr7,55572988,55436056,2,VOPP1,376,-0.155046427635173,0.467669421825649,-0.0336123896510435
8001,chr15,50686815,50552473,2,TRPM7,333,-0.00012088720378597,0.467787741546795,-1.53896994137537e-05
19567,chr5,176629500,176629439,2,MIR4281,1074,-0.0729070082507531,0.467830004360622,-0.0196849198854767
10548,chr17,60526219,60443149,2,APPBP2,1062,-0.294618526903208,0.467903421334813,-0.0739141406594708
1930,chr1,185157072,185118098,2,TRMT1L,1930,-0.154283069113119,0.468487473210953,-0.0478238940781839
13202,chr2,36966472,36843640,2,STRN,253,-0.206194106887911,0.468548895109219,-0.0625263929989824
20225,chr6,41754109,41736711,2,PGC,570,-0.303528150714838,0.468657137417721,-0.0413723540877152
1423,chr1,151327715,151291797,2,PI4KB,1423,-0.204012456153648,0.468765611239148,-0.0643480366559393
12733,chr19,53720096,53720182,1,MIR520D,1437,0.238324998926103,0.468908891448593,0.00309037217467224
14858,chr20,35292401,35285731,2,FAM83C,329,-0.233000337291362,0.46892112695872,-0.0476872158369573
14424,chr2,233032672,233035057,1,NEU2,1475,-0.300535597965807,0.469207835855673,-0.0429493351475848
1278,chr1,117060303,117107453,1,TTF2,1278,0.0269435007594173,0.469241688332652,0.00899559502989028
10176,chr17,41184895,41184102,2,KRTAP4-1,690,-0.480468014029376,0.469377291175976,-0.0144229215241383
16961,chr3,122793824,122740003,2,HSPBAP1,829,-0.0966285075976778,0.469557376739668,-0.00128412142822539
6698,chr13,99200710,99196377,2,UBAC2-AS1,439,-0.052546453826282,0.469773975023523,-0.0221499301811475
13745,chr2,114833548,114828432,2,DPP10-AS3,796,-0.360962980244307,0.469846643407934,-0.0173700560150625
8558,chr16,1493344,1510457,1,TELO2,73,-0.00445542720970039,0.470004864644607,-0.000755355963703463
7870,chr15,40695107,40686724,2,RAD51-AS1,202,-0.138940675322553,0.4701136163939,-0.0334691141030706
5794,chr12,80405994,80680234,1,PTPRQ,809,-0.206784186442165,0.470274836924211,-0.0419648282257307
14956,chr20,44465344,44451984,2,LINC01620,427,-0.053598024329959,0.470379649047428,-0.00274663127955019
18807,chr5,69167010,69178245,1,CCNB1,314,-0.111775998530252,0.470480026058589,-0.0288790078085537
21059,chr7,16210488,16270604,1,ISPD-AS1,115,-0.575179234817059,0.470480026058589,-0.0394889566208728
21416,chr7,75493625,75504304,1,SPDYE5,472,-0.346120391292137,0.470480026058589,-0.0279361387259953
22444,chr8,56559823,56496246,2,LINC00968,364,-0.749442285685453,0.470480026058589,-0.0554185938086925
5163,chr12,10409757,10407382,2,KLRC4,178,-0.57474657063695,0.470546132084691,-0.0279053155154113
24109,chrX,30242052,30244193,1,MAGEB4,146,-0.886847624789322,0.471093420093694,-0.0121740072208103
12725,chr19,53702737,53702819,1,MIR518B,1429,-0.236745826951519,0.471532080506788,-0.00318286472228156
4045,chr11,58204181,58203202,2,OR1S2,623,0.0407124074995804,0.471600189901347,0.00110785977481202
21784,chr7,127215127,127229921,1,LOC101928333,840,-0.0618862475818732,0.471600189901347,-0.0100704820923672
1390,chr1,150487364,150507609,1,TARS2,1390,-0.267059446126366,0.471642275838557,-0.0577445185117244
3923,chr11,46846308,46743048,2,CKAP5,501,-0.162414195996319,0.471901893243339,-0.0366960548560206
19384,chr5,150449756,150443190,2,RPS14,891,-0.0589661170854016,0.471901893243339,-0.0405968647485735
3159,chr10,101229794,101226195,2,LBX1,707,-0.0426434732079045,0.472280169582119,-0.0103413273748608
9201,chr16,67528675,67517862,2,LOC100505942,716,-0.214664897518793,0.472280169582119,-0.0639846674376671
20239,chr6,42564062,42693504,1,UBR2,584,-0.103114537082285,0.472280169582119,-0.0292202455774186
9254,chr16,69933073,69933182,1,MIR140,769,-0.658906465414251,0.472336192536259,-0.0602729741955349
14823,chr20,33443892,33407955,2,SNTA1,294,-0.0750702927313677,0.472429957838637,-0.0184009103851982
1663,chr1,159207973,159194325,2,CADM3-AS1,1663,-0.740983334931424,0.472562435562123,-0.0417708650407027
11578,chr19,8842593,8843340,1,MBD3L1,282,0.137338191832551,0.472810131200638,0.00476205505799331
4147,chr11,62405103,62423195,1,SCGB1A1,725,-0.11451614671914,0.473062998313542,-0.0163214929237488
15002,chr20,45812576,45816957,1,UBE2C,473,-0.120052551068006,0.473062998313542,-0.0374934397716005
22385,chr8,42271197,42233675,2,LOC101929897,305,0.00265373220207502,0.473367576912103,0.000607934589820502
14410,chr2,232406843,232410714,1,ALPG,1461,-0.0294803957750043,0.473413858550485,-0.00514756531241134
13114,chr2,26847747,26950351,1,DPYSL5,165,-0.141565684058726,0.473597903841748,-0.0437555047321767
13969,chr2,169733846,169776989,1,KLHL23,1020,-0.0243477020612983,0.473659750848695,-0.00515406225466269
10342,chr17,45844835,45847072,1,SPPL2C,856,-0.372747050948064,0.474041623919491,-0.0568150837379104
16246,chr3,15099163,15070073,2,RBSN,114,-0.154119212359305,0.474202698307479,-0.0404294629848217
7205,chr14,64914361,64935368,1,CHURC1,387,-0.121830572471193,0.4742165269505,-0.0260836819807296
6118,chr12,121039242,121019111,2,OASL,1133,-0.169893427458812,0.474250383250438,-0.0247776054902059
6323,chr13,26760785,26755200,2,GPR12,64,-0.240093002688585,0.474273929807009,-0.0461785110506301
12984,chr2,6866635,6840570,2,CMPK2,35,-0.506822776182021,0.474273929807009,-0.0263370061012876
23318,chr9,77177994,77176756,2,VPS13A-AS1,341,-0.203328231451357,0.474273929807009,-0.131630073545044
21215,chr7,37848597,37900401,1,NME8,271,-0.240701853228198,0.474796376264065,-0.0185374703387865
15305,chr21,26573284,26466209,2,CYYR1,61,-0.286560629337907,0.474864774640111,-0.037425075615579
23805,chr9,133051996,133052059,1,MIR6877,828,-0.0302696889912222,0.474864774640111,-0.00195142507388275
4097,chr11,60729304,60744212,1,MS4A18,675,-0.438321809799548,0.474928987249763,-0.0206322347622989
12840,chr19,55537089,55529733,2,SBK2,1544,-0.0177297063685886,0.474992750058454,-0.00272909667393664
17021,chr3,128153454,128408646,1,EEFSEC,889,0.0703981349834032,0.475128830838482,0.0389625917956211
17416,chr3,186717276,186743954,1,KNG1,1284,-0.293689428495,0.475220901238812,-0.0240132801515985
8348,chr15,84169896,84166547,2,DNM1P41,680,-0.165152532313094,0.475410380357643,-0.0292047549604568
9613,chr17,5192084,5248069,1,LOC100130950,127,-0.0499057349470568,0.475429852156581,-0.00698022485786329
11602,chr19,9827892,9830115,1,UBL5,306,-0.400619556344642,0.47551440204934,-0.0466145554473344
1468,chr1,152776372,152776728,1,LCE1F,1468,-0.663929449810079,0.475921415283622,-0.0506233163289295
18478,chr4,186265945,186288806,1,F11,944,-0.429795786547872,0.475921415283622,-0.0194405206931481
15151,chr20,60564562,60564625,1,MIR548AG2,622,-0.225255965529231,0.476051318598005,-0.0308743153899695
19765,chr6,16238580,16295549,1,GMPR,110,0.0245544074909864,0.476077738173891,0.0069052116617277
11796,chr19,15179350,15179283,2,MIR6795,500,-0.189058181527022,0.476399860408432,-0.0597863622066906
10889,chr17,82065887,82057506,2,DUS1L,1403,-0.354323044360199,0.476501362715755,-0.0723918900746074
9532,chr17,2337507,2322503,2,TSR1,46,-0.0511329446244551,0.476536319917329,-0.0097972289160696
13050,chr2,17816496,17817101,1,MSGN1,101,0.0237392559525596,0.476557476106636,0.00529510011530482
20126,chr6,34000051,33999972,2,MIR1275,471,-0.405383211791269,0.476706685114998,-0.0779979657960684
7128,chr14,55027230,55049488,1,SOCS4,310,-0.299492657900523,0.476711582593191,-0.0457576335176139
1398,chr1,150697144,150646225,2,GOLPH3L,1398,-0.0748534069588818,0.476773216784498,-0.0177820273803337
6247,chr12,132761888,132725503,2,ANKLE2,1262,-0.184661226116381,0.476777752085538,-0.0410176583048287
11329,chr19,925781,975934,1,ARID3A,33,-0.183964755181059,0.476872805862894,-0.0464118664616442
13409,chr2,69644425,69827100,1,ANXA4,460,-0.148605805558538,0.476926167242775,-0.078603251221713
6079,chr12,118981495,119163051,1,SRRM4,1094,-0.115682503302301,0.476977497069408,-0.0193545770395153
4198,chr11,63536809,63546462,1,RARRES3,776,0.102754942302872,0.477154203275959,0.00499339715736606
14569,chr20,1947246,2007517,1,PDYN-AS1,40,0.0726063257604116,0.477370583554655,0.00667388133423591
21683,chr7,105522267,105439661,2,PUS7,739,-0.116308400744908,0.477371529703436,-0.0332642514732471
11369,chr19,1905214,1926013,1,SCAMP4,73,-0.154732877859313,0.477572917771364,-0.046339051742954
23290,chr9,70810087,70809957,2,MIR204,313,-0.285027754310568,0.47762859990818,-0.0362643142476776
3506,chr11,2161209,2132538,2,INS-IGF2,84,-0.0424387799979477,0.477723047841648,-0.00708817315924204
20364,chr6,53665708,53647901,2,KLHL31,709,-0.215473100773486,0.477723225699442,-0.0400089390909038
1575,chr1,155610205,155614052,1,MSTO2P,1575,-0.21297439194288,0.477739334228792,-0.114066150624819
7318,chr14,75427716,75474111,1,JDP2,500,0.00393644377517342,0.477779266431289,0.00074891622823503
10991,chr18,12377314,12328944,2,AFG3L2,79,-0.0497140269131894,0.47778644081039,-0.0149162935009158
21029,chr7,6637322,6656432,1,ZNF316,85,-0.279432459998325,0.47778644081039,-0.0391917027469444
647,chr1,40258107,40294184,1,ZMPSTE24,647,0.0353293386939016,0.47788951749392,0.00583920189001236
23529,chr9,109320964,109171975,2,EPB41L4B,552,-0.286836971924443,0.478022873475835,-0.0843808552920811
9038,chr16,48620148,48538726,2,N4BP1,553,-0.0299488333709107,0.47831286466815,-0.00653085483256455
13108,chr2,26558698,26457203,2,OTOF,159,-0.0453938763450439,0.47831286466815,-0.0095043416010811
19517,chr5,172194172,172203452,1,EFCAB9,1024,-0.246813677477801,0.478528151988528,-0.0652532841464008
4025,chr11,57460549,57477534,1,RTN4RL2,603,-0.0308375056258603,0.47858639297778,-0.00744920804265298
7126,chr14,54878193,54878113,2,MIR4308,308,0.110896196450666,0.478664199095726,0.026984516019144
22748,chr8,119416306,119424353,1,NOV,668,-0.337826538974288,0.478664199095726,-0.0687686745238043
21268,chr7,44582287,44577894,2,TMED4,324,-0.0113884018150265,0.478818408212889,-0.00415872749800072
7159,chr14,59484430,59460363,2,L3HYPDH,341,-0.186414385473808,0.478849729659643,-0.0381606880905376
960,chr1,74733408,74705482,2,CRYZ,960,-0.114262010893814,0.479034153768859,-0.0224692138136208
23573,chr9,113410054,113429684,1,C9orf43,596,-0.229890531199989,0.47912105980177,-0.0605109388382578
24127,chrX,37349330,38688920,1,TSPAN7,164,-0.222010354395853,0.479133039171424,-0.319149233501633
6100,chr12,120438090,120440742,1,COX6A1,1115,-0.0194631822335002,0.479159642742689,-0.0123830730709089
7063,chr14,45253540,45203190,2,MIS18BP1,245,-0.201427272386271,0.479159642742689,-0.0341740156185093
20737,chr6,138218491,138215986,2,PBOV1,1082,-0.30768407117857,0.479159642742689,-0.064231295094389
22454,chr8,58411264,58451501,1,UBXN2B,374,-0.187850291576256,0.479159642742689,-0.0236784495241734
19989,chr6,31400702,31477506,1,HCP5,334,-0.173364630903897,0.479180384891267,-0.0489845051905179
3961,chr11,49027501,49038451,1,TRIM49B,539,-0.542554928939829,0.479500141163495,-0.0233061545293456
20016,chr6,31701091,31701029,2,MIR4646,361,-0.403670969792321,0.479569699342218,-0.124541660222771
11582,chr19,9115763,9114828,2,OR7G1,286,-1.03268341106027,0.47963612065273,-0.0243810925865977
2243,chr1,226223618,226227054,1,MIXL1,2243,-0.302022344616456,0.479817767741625,-0.0798061510949582
8204,chr15,73369264,73319859,2,HCN4,536,0.0268002380618667,0.480073197234696,0.00431277743827416
13804,chr2,130509666,130459455,2,POTEI,855,-0.321601374273376,0.480332737837288,-0.0126717686452202
3795,chr11,22860426,22846931,2,CCDC179,373,-0.495852835611434,0.48051289724415,-0.0304824063057824
13719,chr2,112645690,112641832,2,FLJ42351,770,0.00234271734077423,0.480575309650297,0.00122659674441561
3649,chr11,7513298,7657127,1,PPFIBP2,227,-0.373363608325231,0.480655316227152,-0.0883324050322687
3342,chr10,123940267,123706207,2,CPXM2,890,-0.115680792667894,0.480868652374787,-0.0267113624890918
18147,chr4,108167525,108199920,1,LEF1-AS1,613,-0.103163815015301,0.480868652374787,-0.0354360256995023
5246,chr12,18738101,18739187,1,CAPZA3,261,-0.458300854167325,0.480910300889884,-0.0452026371782845
20934,chr6,169798825,169788790,2,LINC00242,1279,-0.186314670649936,0.480978092904082,-0.0700616951491343
4403,chr11,69083176,69083258,1,MIR3164,981,-0.344988002391365,0.481091310575713,-0.0733591679107531
17848,chr4,55395842,55363971,2,SRD5A3-AS1,314,-0.146578245321042,0.481368226403899,-0.0377247055474769
8586,chr16,1972037,1982933,1,TBL3,101,-0.193062612763943,0.481419290308197,-0.0540351580656271
22452,chr8,57994509,58204279,1,FAM110B,372,-0.00388997365766856,0.481430949009426,-0.00154623415070221
5635,chr12,56752373,56731596,2,PRIM1,650,0.0270682355935561,0.481444873274266,0.00495156527682844
3661,chr11,8060038,8069373,1,TUB-AS1,239,-0.136256683152826,0.481481048223882,-0.0219471520917748
21392,chr7,73711317,73711397,1,MIR4284,448,-0.0512559999841904,0.481855661692224,-0.016623494849007
15774,chr22,29333258,29333163,2,SNORD125,203,-0.196395614358409,0.482264412001895,-0.0647597244955693
16081,chr22,46738261,46684411,2,CERK,510,-0.206845653508849,0.482741528348071,-0.028477861020619
10769,chr17,76711016,76672551,2,MXRA7,1283,-0.00167022596337985,0.482988410551257,-0.000876617577006744
19945,chr6,30326479,30343729,1,TRIM39,290,-0.295529335671917,0.482988410551257,-0.0470528827106299
8975,chr16,30740667,30761176,1,PHKG2,490,-0.0566837089008709,0.48324798153,-0.0353478486929857
7933,chr15,43590253,43533462,2,PPIP5K1,265,0.156757311198673,0.483304888074738,0.00383699635044568
7727,chr15,25106521,25106603,1,SNORD116-29,59,0.0710147785874495,0.483448476783758,0.000376637015422815
13458,chr2,73780157,73762184,2,DUSP11,509,-0.282853128982441,0.483448476783758,-0.0374867968883251
20548,chr6,106784125,106784220,1,MIR587,893,-0.25498371636918,0.483448476783758,-0.0345484686733777
22122,chr8,7894629,7896711,1,DEFB4A,42,-0.0648735376738167,0.483448476783758,-0.000136561519379517
6097,chr12,120302316,120313249,1,SIRT4,1112,0.00464652504087035,0.483507321574129,0.00147799585187897
1494,chr1,153416524,153423225,1,S100A7A,1494,-0.369856633994827,0.483515081813613,-0.0332137935899467
10654,chr17,72034092,72021851,2,ROCR,1168,-0.0136628419619121,0.483600891338629,-0.00161884597409404
1118,chr1,100266120,100264009,2,RTCA-AS1,1118,-0.0807716190293215,0.483602744258773,-0.0167620102033791
17692,chr4,15778275,15853230,1,CD38,158,-0.453200875050051,0.483631663495344,-0.0585616969025695
18880,chr5,77868780,77691166,2,TBCA,387,0.0168976930941146,0.483631663495344,0.00794049020722598
3664,chr11,8594289,8391868,2,STK33,242,-0.107550965332333,0.483696941585374,-0.0260264427326218
5257,chr12,21437615,21471252,1,PYROXD1,272,-0.00178160432022297,0.483723134450163,-0.000270937092601009
14472,chr2,238240662,238238267,2,HES6,1523,0.0386177940885328,0.483723134450163,0.0116893183905272
13718,chr2,112645857,112663827,1,SLC20A1,769,-0.00405130735750356,0.484073648678256,-0.00128211849897852
7105,chr14,51989475,52010691,1,RTRAF,287,-0.234973606497687,0.484192757814972,-0.0292819131735109
1090,chr1,95233982,95163219,2,LOC101928118,1090,-0.0947089166041054,0.484584312409273,-0.019510892065962
13324,chr2,56047326,55963191,2,MIR217HG,375,-0.159272344259096,0.484636431097076,-0.0180243016657914
13471,chr2,74385486,74393882,1,DCTN1-AS1,522,-0.225681175402576,0.484645433494204,-0.0456961361735442
19414,chr5,154038936,153990128,2,FAM114A2,921,-0.0607491793244194,0.484786364103605,-0.0129757813011676
23487,chr9,101435823,101420578,2,ALDOB,510,-0.240222484472625,0.484842144797729,-0.0207796377843723
10694,chr17,74861504,74842023,2,GRIN2C,1208,0.0590170949776218,0.484890923644767,0.0122622144436224
12754,chr19,53787890,53787956,1,MIR372,1458,-1.0315536353649,0.485124638438122,-0.0172136168509329
9747,chr17,9791297,9771434,2,DHRS7C,261,-0.249005855841492,0.48515377950419,-0.0146718401625458
20211,chr6,41097787,41064778,2,OARD1,556,-0.0937930199128693,0.48515377950419,-0.0361012270932456
17972,chr4,76041415,76033682,2,CXCL11,438,-0.372739268807773,0.485245334292961,-0.031233517492901
20027,chr6,31765588,31764310,2,SAPCD1-AS1,372,-0.36266275192586,0.485304693517668,-0.0456123038208595
15786,chr22,30080480,30008742,2,HORMAD2-AS1,215,-0.260672422046104,0.485371122659062,-0.0268370523009638
421,chr1,26177403,26189886,1,CNKSR1,421,-0.0312929679040674,0.485451637228279,-0.00288101393198237
6498,chr13,49220338,49222377,1,MLNR,239,-0.179810085837719,0.485661363551035,-0.02548449818097
18059,chr4,88523826,88524991,1,PIGY-DT,525,-0.405182217223982,0.486002487012461,-0.0865285483290935
23831,chr9,133739955,133663560,2,SARDH,854,-0.437521235826057,0.486002487012461,-0.0900663086817386
23187,chr9,35732395,35696948,2,TLN1,210,-0.189521748556516,0.486663948399048,-0.053911790376325
3688,chr11,10294207,9778667,2,SBF2,266,-0.145497484910204,0.487009452864784,-0.067099015415629
11411,chr19,3136193,3163769,1,GNA15,115,0.21219084559979,0.487292130289185,0.0235529676679041
8637,chr16,2830169,2839585,1,ZG16B,152,0.0150061343087754,0.487639182270774,0.00223131074141386
13376,chr2,66358328,66358249,2,MIR4778,427,-0.168043669840352,0.487644032589821,-0.05439874140493
3749,chr11,17734812,17783055,1,KCNC1,327,-0.271098315956656,0.487847951348245,-0.056942591299428
10352,chr17,46590669,46757464,1,NSF,866,-0.0585761552260126,0.48791153404122,-0.00526656694236535
7339,chr14,77266218,77266290,1,MIR1260A,521,0.0870107195630492,0.488042096214404,0.0255242365382137
1846,chr1,173863248,173863941,1,GAS5-AS1,1846,0.0593003248022349,0.488348499011724,0.029328411288974
18266,chr4,140257286,140385726,1,SCOC,732,-0.0518957821656498,0.488788250725868,-0.0215438021714801
11786,chr19,14841877,14840948,2,OR7A10,490,-0.422325990246653,0.48885038787943,-0.0265836820624289
23463,chr9,98229217,98229149,2,MIR6854,486,-0.254466942448168,0.488975480592635,-0.0884843854870279
1480,chr1,153041931,153039725,2,SPRR2D,1480,-0.17222832695784,0.48973670509145,-0.00714535573000667
3964,chr11,49952391,49953419,1,OR4C13,542,-0.364593460557564,0.48973670509145,-0.0208413163876511
10818,chr17,79801683,79792132,2,CBX8,1332,-0.024935673337908,0.490027645140172,-0.0193830527996754
13005,chr2,9951693,10002277,1,GRHL1,56,-0.165698625717258,0.490319219074313,-0.0481410531680417
7632,chr14,104579684,104590515,1,C14orf180,814,0.0628471597743055,0.490391370165537,0.00979963797635164
11266,chr18,74598508,74591774,2,LINC00909,354,-0.0814550464036536,0.490806783914416,-0.012506741937736
1808,chr1,169794966,169792529,2,METTL18,1808,-0.0216029594348382,0.490868839200839,-0.00749998650461048
8238,chr15,74873365,74843730,2,SCAMP2,570,0.0045091743570015,0.490868839200839,0.00155728293910401
11422,chr19,3572777,3579088,1,HMG20B,126,-0.111854221130352,0.490868839200839,-0.0677882968680248
1331,chr1,145885866,145866560,2,ANKRD35,1331,-0.188810908271366,0.491081131534489,-0.0571057243163192
22739,chr8,117520713,117540262,1,MED30,659,-0.156702519317642,0.491476527536974,-0.0330198067103877
24376,chrX,71255146,71239624,2,ZMYM3,413,-0.134276446345756,0.491595561652015,-0.0317908120289209
18294,chr4,145502971,145497073,2,SMAD1-AS2,760,-0.153108300291639,0.491748316763745,-0.00659026148269554
6245,chr12,132687606,132714912,1,PXMP2,1260,-0.15552764347889,0.491769673305576,-0.0487819527747512
16948,chr3,122022204,121987323,2,ILDR1,816,-0.141415866617941,0.492027879504264,-0.0118589396372117
17595,chr4,3074681,3243959,1,HTT,61,-0.0614360328921791,0.49223630000651,-0.0256738354020926
23524,chr9,108934181,108950744,1,FAM206A,547,-0.253196651809252,0.492688648258389,-0.0398260147750853
7517,chr14,100945649,100945720,1,SNORD113-9,699,-0.194756796253093,0.492854951060197,-0.00307049173104929
10709,chr17,75168281,75135248,2,JPT1,1223,0.017874535263704,0.493132737802889,0.00616297027311941
7622,chr14,103715730,103733668,1,ZFYVE21,804,-0.0167794296708581,0.493181819962412,-0.00632837820928189
13327,chr2,56000795,56000714,2,MIR216B,378,-0.113666624054763,0.493233722714174,-0.016995642826847
2097,chr1,206772494,206767602,2,IL10,2097,-0.167273267326838,0.493445920098901,-0.0217268388195315
12793,chr19,54643915,54670359,1,LILRB4,1497,-0.273247958623051,0.493445920098901,-0.00877093125938157
13751,chr2,118942166,118994660,1,MARCO,802,-0.433945619758699,0.493445920098901,-0.0549449843572347
23640,chr9,122788933,122789895,1,OR5C1,663,-0.421150633123752,0.493574926608699,-0.0255881564009097
11404,chr19,2867335,2883445,1,ZNF556,108,-0.224166820856122,0.493798158150295,-0.0121629920694901
23663,chr9,124692442,124692551,1,MIR181A2,686,0.0403415246106028,0.4938111439418,0.00193828693700125
17675,chr4,12223451,12251286,1,LINC02270,141,-0.442499145358782,0.493843508029093,-0.0241299339258641
18790,chr5,65563171,65517766,2,CENPK,297,-0.118584848433896,0.494642376459113,-0.0221695071860185
2274,chr1,228457873,228456979,2,HIST3H2A,2274,-0.0101505085550177,0.494752003903286,-0.0119536060281753
3281,chr10,116670264,116663696,2,C10orf82,829,-0.349693354073524,0.495194344481498,-0.0344360620809772
1659,chr1,158930796,158977054,1,PYHIN1,1659,-0.119278463644463,0.495220810539867,-0.00545379291913842
7768,chr15,25268466,25268551,1,SNORD115-47,100,-0.927902042231921,0.495380853740947,-0.00799336910418082
7523,chr14,100957166,100957237,1,SNORD114-6,705,0.425061955289088,0.495502846609124,0.00646695729772891
11254,chr18,72853382,72853321,2,MIR548AV,342,-0.589470090149673,0.495769665626521,-0.00841193184022796
20911,chr6,167796859,167784537,2,LINC01558,1256,-0.119982644102122,0.495966485657373,-0.0210286929789071
11896,chr19,18571802,18577550,1,UBA52,600,0.0150485384205873,0.495976957256562,0.00343167291155588
4739,chr11,113273901,113269532,2,NCAM1-AS1,1317,-0.0485590250462927,0.496034159410293,-0.00804845214307331
23713,chr9,128118693,128108581,2,SLC25A25-AS1,736,0.0448348559172473,0.496034159410293,0.00525774309890914
4425,chr11,71473503,71473568,1,MIR6754,1003,-0.79534143520223,0.496745889032324,-0.0786939825167775
9806,chr17,16415542,16437003,1,TRPV2,320,-0.0846811792332477,0.496795968911427,-0.0173700885389463
23648,chr9,123033643,123035665,1,GPR21,671,-0.463427336586369,0.496795968911427,-0.0537422841773015
4232,chr11,64359148,64372215,1,RPS6KA4,810,-0.201293408414256,0.496817199194141,-0.055680589532875
4794,chr11,118344344,118355161,1,CD3G,1372,-0.526346726986939,0.496817199194141,-0.0194691808429178
23612,chr9,120929173,120902393,2,TRAF1,635,-0.230343891405178,0.496817199194141,-0.0338854546127853
8191,chr15,72272999,72241181,2,PARP6,523,0.00783752459634095,0.496880718622617,0.00129290373942223
17076,chr3,133399995,133475222,1,BFSP2,944,-0.039337139484375,0.497040174488845,-0.0102776052238296
24327,chrX,57910820,57906708,2,ZXDA,364,-0.0308065322954866,0.497128213909248,-0.00434138381133267
13872,chr2,150612381,150635348,1,LINC02612,923,-0.0198620970080979,0.497402327961801,-0.00201770446054095
1058,chr1,92298987,92246402,2,GLMN,1058,-0.353313224237729,0.497407586050467,-0.0598237853520737
2306,chr1,231337852,231332753,2,EXOC8,2306,-0.173427479755198,0.497443783151776,-0.119151801356069
10773,chr17,76737374,76734115,2,SRSF2,1287,0.00508639824573214,0.497800336620778,0.00409715716283832
17197,chr3,151384812,151337380,2,P2RY12,1065,-0.285019119610938,0.498029706532879,-0.0184493378937347
21288,chr7,46759844,46687879,2,LOC730338,344,-0.34310802407057,0.498029706532879,-0.0183215341225354
11124,chr18,46104332,46128333,1,HAUS1,212,-0.00365243729775869,0.498119320222645,-0.000625624964716992
16481,chr3,47849555,47849629,1,MIR1226,349,-0.276604898783308,0.4981453671069,-0.0431563778354309
13130,chr2,27275421,27281499,1,DNAJC5G,181,-0.340262163595282,0.498165342758021,-0.0319447721538486
4434,chr11,71833200,71837710,1,DEFB108B,1012,-0.5740151316064,0.498343095788141,-0.0315660107690449
19155,chr5,134905173,135011707,1,CATSPER3,662,-0.157531048534845,0.498566527461371,-0.0415373974841812
14290,chr2,218607765,218637184,1,PLCD4,1341,-0.247973428251351,0.498726913103592,-0.0333722175189574
19536,chr5,173746211,173707614,2,LINC01484,1043,-0.17857326113506,0.498839988332267,-0.0401717904641129
2736,chr10,46370759,46391784,1,ANXA8L1,284,0.0916232975848618,0.498845182077465,0.0010792807102512
4011,chr11,56663662,56664687,1,OR5AR1,589,-0.118779443268372,0.498845182077465,-0.00296915412943404
20557,chr6,108166058,108188809,1,NR2E1,902,-0.3943570520312,0.498956589453331,-0.0407182165166637
9671,chr17,7404097,7389734,2,TMEM256-PLSCR3,185,-0.0100503264995216,0.499054850394228,-0.0059338527974665
15530,chr21,44646414,44647650,1,KRTAP10-11,286,-0.377374071510111,0.499054850394228,-0.0201255284029374
8670,chr16,3372740,3370979,2,MTRNR2L4,185,0.119549240333915,0.499097278972758,0.00340310080161566
24157,chrX,43654907,43746824,1,MAOA,194,-0.203088068856702,0.499105528446697,-0.0354359888581142
23436,chr9,96383710,96320706,2,SLC35D2,459,-0.0983934092043592,0.499160942808249,-0.011444939960989
7708,chr15,25070432,25070526,1,SNORD116-8,40,-0.511162384154138,0.499166110423559,-0.00459475325147888
9754,chr17,10421950,10390322,2,MYH8,268,-0.175259861808879,0.499662038314713,-0.00518719755337504
13087,chr2,24491914,24770702,1,NCOA1,138,-0.124606459068216,0.499795976696676,-0.060680537347711
10325,chr17,45061109,45023340,2,DCAKD,839,-0.146856827616451,0.499893478791419,-0.0878258020534038
2058,chr1,204369719,204368431,2,LINC00628,2058,-0.0976778198266522,0.499898045837955,-0.0219757008936978
3402,chr10,133086697,133083073,2,ADGRA1-AS1,950,-0.0258496985379745,0.499916047848016,-0.00643624756063504
9434,chr16,88468918,88469031,1,MIR5189,949,0.043724255260566,0.50000505346211,0.019081517926246
14042,chr2,178413939,178440243,1,PRKRA-AS1,1093,-0.165677176368312,0.500061635135355,-0.0413194113100747
1885,chr1,179877803,179839967,2,TOR1AIP2,1885,-0.119444589501167,0.500430046344078,-0.0561565300294016
