,pos,H05,H47,M29,M35,M60,M80
14596,14598,26.3810995466446,26.9729808157343,42.2636363636364,36.4794571829672,35.8740919318546,38.7065427950191
14597,14599,26.3476534065514,27.0862163469288,42.3583072100314,36.5808142255503,35.9398264223721,38.6459774659026
14598,14600,26.2521550347999,27.153861034983,42.4366422849182,36.6548432381848,35.9821600771455,38.5036963826846
14599,14601,26.1180001277058,27.1358374979848,42.3865900383142,36.6178755264394,35.9092896174862,38.3204190551495
14600,14602,26.0221314092332,27.1716911172013,42.4699756182515,36.6588675713621,35.9608486017357,38.1687289978259
14601,14603,25.8136900581062,27.1693374173786,42.476245210728,36.6533458118862,35.9882352941175,37.8840086973713
14602,14604,25.955481770002,27.4700306303401,42.8907349355625,36.9747309312124,36.3576984892317,37.947222771299
14603,14605,26.6725496456166,28.4436240528776,44.1497387669802,38.0242707845894,37.4518482802956,38.6512749555251
14604,14606,27.4134984994573,29.4654199580847,45.4719609892024,39.1351427234445,38.6077788492445,39.3833959280493
14605,14607,28.2509290594471,30.5531517007899,46.8621734587252,40.3267197005152,39.8293474766955,40.2370033603482
14606,14608,29.044709788647,31.4295340964049,47.9647509578544,41.2630478864456,40.7898424943747,41.0415101798777
14607,14609,29.481884937105,31.9618571658874,48.5646812957158,41.8031820308848,41.324300867888,41.5051986558611
14608,14610,29.6006640699828,32.109205223279,48.7048415186346,41.962470753393,41.4685310189649,41.5878236805696
14609,14611,29.7125215503481,32.2503949701757,48.8373737373738,42.1208547808458,41.6036644165862,41.6704882387827
14610,14612,29.9003767320095,32.4724165726261,49.1057471264368,42.3854312899708,41.8521375763419,41.8203992883972
14611,14613,30.0015707809208,32.5707883282282,49.2141762452108,42.5243799719237,41.9659916425586,41.8409962443173
14612,14614,29.6802375327247,32.1435112042559,48.6673284569837,42.1309000155986,41.5378013500481,41.349673848587
14613,14615,29.2706085179747,31.589263259713,47.9459770114943,41.5721104351899,40.9585985213757,40.7655663174543
14614,14616,28.8556924845157,31.0053844913751,47.1806687565308,40.9648416783657,40.3389585342333,40.1568294129277
14615,14617,28.4815784432668,30.415121715299,46.4015673981191,40.3406332865392,39.7036644165862,39.6197272188182
14616,14618,28.2249409360833,29.9928099306786,45.8864855451063,39.931804710654,39.291931854709,39.2228503656852
14617,14619,28.260404827278,29.9718845719812,45.8582375478927,39.9015442208708,39.299807135969,39.1681359952563
14618,14620,28.2554115318307,29.8752216669353,45.6982932776036,39.769989081267,39.1890710382513,39.0846412334456
14619,14621,28.2274184279421,30.108012252136,45.9784743991641,40.0467945718301,39.4480552876887,38.9763984977271
14620,14622,28.1674478002682,30.3734644526841,46.3050505050505,40.3726719700519,39.7453873352619,38.8443565922122
14621,14623,28.0803013856076,30.6615831049491,46.6241030999652,40.6999532054286,40.028351012536,38.7075311326352
14622,14624,28.065781240023,31.042173142028,47.0876698014629,41.1505849321483,40.415300546448,38.6587863214077
14623,14625,28.0509290594471,31.409060132194,47.5389063044236,41.573108719389,40.789906782385,38.6367661593203
14624,14626,28.0151075921078,31.4163469289053,47.4935214211077,41.542317891125,40.7450337512053,38.6011069381303
14625,14627,28.2062448119533,31.671417056263,47.8948798328109,41.8570269848702,41.0532626165219,38.9221980628586
14626,14628,28.3319839090736,31.8136385619861,48.1172065482411,42.0222430198101,41.2067823850851,39.1776240363711
14627,14629,28.4503160717707,31.8925358697404,48.2579937304075,42.0968647636878,41.3049823207971,39.4572840482312
14628,14630,28.4670582976822,31.9086571014025,48.3150121908743,42.1060364997665,41.3382835101252,39.6319826052582
14629,14631,28.5152927654684,31.9248105755279,48.3883664228492,42.1234752768683,41.3874959819992,39.8554259735128
14630,14632,28.5251771917503,31.9234563920683,48.3222222222223,42.042801435034,41.3297653487623,39.9739869539438
14631,14633,28.6783602579657,32.085635982589,48.5252873563219,42.1759787864612,41.5002892960462,40.2572840482312
14632,14634,29.016167549965,32.5892310172496,49.1760013932428,42.7212291374205,42.0241080038572,40.7572247479742
14633,14635,29.4269969989146,33.1240045139448,49.861267850923,43.3007331149591,42.5740276438443,41.3214073927656
14634,14636,29.5411148713365,33.3743994841205,50.0214559386973,43.4486975510845,42.6806171648986,41.496185016802
14635,14637,29.4793946746696,33.3626632274705,49.8063392546151,43.2889096864768,42.4812921890066,41.4518284245901
14636,14638,29.425106953579,33.3884894405932,49.6172762103797,43.144439245048,42.3047894567662,41.473453251631
14637,14639,29.3521103377818,33.2969530872158,49.3068268895855,42.8841990329126,42.0347476695595,41.4761415299469
14638,14640,29.3049741395825,33.2540706109946,49.0963427377221,42.7002339728596,41.8444551591127,41.5333069776638
14639,14641,29.3139901666561,33.3008221828147,49.1645419714386,42.7316799251291,41.8813564770169,41.7096264083814
14640,14642,29.172428325139,33.2283733677252,49.0719609892024,42.6241148026833,41.7847637415621,41.7217631943075
14641,14643,28.7368622693315,32.8347251330001,48.5938349007315,42.1721104351899,41.3657987785277,41.3263095473417
14642,14644,28.2038950258605,32.3341286474286,47.9513409961686,41.5847761659652,40.8139826422371,40.7830401265075
14643,14645,27.6630100249027,31.775044333387,47.1768721699757,40.8975822804559,40.1542912246865,40.2221387626016
14644,14646,27.4168188493711,31.498565210382,46.7661790316963,40.5336141007647,39.8028608164576,39.9620478355409
14645,14647,26.9624034225146,31.0639045623085,46.1281435040056,39.9835595070976,39.2781099324975,39.4158924688676
14646,14648,26.7751739991061,30.827954215702,45.7431208638106,39.6814849477465,38.9666666666666,39.2122949199449
14647,14649,26.5031351765533,30.5576334031919,45.3048415186347,39.3354858836379,38.6172613307617,38.8609606641632
14648,14650,26.2429857608072,30.2111558923101,44.7628700801115,38.8898767742946,38.1825779492124,38.5199841865984
14649,14651,25.9520081731691,29.8099951636304,44.1499129223267,38.3804086725944,37.6925747348119,38.1572642814788
14650,14652,25.8874656790755,29.5712397227147,43.7551724137931,38.0522539385436,37.3748312439729,38.0747183237797
14651,14653,25.8137411404126,29.3428018700628,43.3646116335772,37.7003587583845,37.0568627450979,37.9270606839299
14652,14654,25.8023370155163,29.1925842334353,43.1254266805991,37.4652940258934,36.8572484731597,37.8726625815381
14653,14655,25.6808760615543,29.0795099145574,42.9741901776385,37.2999220090474,36.7245901639343,37.6753903933587
14654,14656,25.6166272907223,29.119555054006,43.0582027168234,37.3369521135553,36.8036322725811,37.5046056532914
14655,14657,25.6282995977269,29.2161534741253,43.2376523859283,37.4403369209176,36.961587913854,37.3946629768732
14656,14658,25.4315050124514,29.1194260841527,43.0976314872867,37.2952425518644,36.8628415300545,37.0335244119394
14657,14659,25.3420215822745,29.1054650975334,43.0731104144898,37.2467633754489,36.8695596271294,36.814627396719
14658,14660,25.3696060277122,29.1101724971787,43.1092998955068,37.2438309156142,36.9135326261651,36.7299861632737
14659,14661,25.563297362876,29.2354022247299,43.3918495297806,37.4066760255815,37.1424300867887,36.922593397905
14660,14662,25.7547538471363,29.3948734483314,43.7293625914316,37.6319762907507,37.4151076824171,37.1307372998619
14661,14663,26.1417278590129,29.6838304046428,44.3261581330547,38.0438309156142,37.890131790421,37.5742241549716
14662,14664,26.4164101909202,29.8371755602127,44.725740160223,38.2877554203717,38.189906782385,37.936746392568
14663,14665,26.5797458655259,29.8695792358535,44.9510623476141,38.3783809078151,38.3516875602699,38.1944257758453
14664,14666,26.7114999042208,29.8443978719973,45.1308254963428,38.441522383404,38.5081324333011,38.3637477762406
14665,14667,26.8175595428134,29.7999677575366,45.3104493207942,38.5018873810642,38.6534233365476,38.5212492587471
14666,14668,27.0280569567717,29.9380944704174,45.8198188784396,38.8427390422715,39.0742526518803,38.8490215457603
14667,14669,27.2439563246281,30.0966306625825,46.3416927899687,39.2083606301673,39.5163612986177,39.1635896422221
14668,14670,27.2240980780283,30.0622601966789,46.5561825148032,39.3424426766499,39.7145933783348,39.2396521051594
14669,14671,27.0193474235362,29.8659035950346,46.4265761058865,39.220807986274,39.6012214721953,39.1241747380908
14670,14672,26.760858182747,29.6143478961792,46.1918495297806,39.0237716424899,39.3963355834136,38.9435856888716
14671,14673,26.3592746312497,29.2060938255682,45.6195053988158,38.5717048822341,38.9213436194149,38.5678197272191
14672,14674,25.9640508268949,28.8661292922778,45.1577499129224,38.2136016222123,38.5314368370298,38.163036173157
14673,14675,25.4022731626334,28.3860712558438,44.5414489724835,37.7094369053194,37.9786885245901,37.6215852935366
14674,14676,24.8063980588724,27.7401257456069,43.6801462904912,36.995819684917,37.2050787528125,37.048389009686
14675,14677,24.0384649766938,26.7799774302756,42.3588645071404,35.8880673841839,36.0484088717453,36.2518679580948
14676,14678,23.2899048592045,25.8283733677252,41.04416579589,34.7803774762132,34.8840244294438,35.5078474006724
14677,14679,22.5049485984293,24.8555537643075,39.6998955067921,33.649196693184,33.6905175184827,34.6866179086779
14678,14680,22.1672562416194,24.3753022730936,39.0131661442007,33.0821712681333,33.0729347476695,34.2685906305597
14679,14681,21.8443905242322,24.0167338384652,38.5007314524556,32.6626111371085,32.613950498232,33.8364103577785
14680,14682,21.784087861567,24.0104788005803,38.4968303726925,32.6618000311968,32.5840887174541,33.7116426171183
14681,14683,21.6654236638785,23.9523778816701,38.4127830024382,32.5974730931216,32.4861459337833,33.4717928444359
14682,14684,22.7433241810869,25.2203449943575,39.7938000696622,33.8290126345348,33.5621986499517,35.0102391777034
14683,14685,23.8305983015134,26.4948573270997,41.1789968652038,35.0689751988774,34.6447765991642,36.5676220596959
14684,14686,25.2365238490519,28.2422698694179,43.1742946708464,36.8404929028237,36.2003857280616,38.5707847400675
14685,14687,26.6122342123748,29.9843624052877,45.1708463949844,38.611854624864,37.7579234972677,40.526942083416
14686,14688,28.0286954856013,31.7764952442366,47.2530128874957,40.4452347527691,39.3985535197685,42.5521644593796
14687,14689,28.2995594151077,32.221892632597,47.8261233019854,40.9321166744662,39.8326583092252,42.8585886538844
14688,14690,28.6524998403679,32.7449943575688,48.5081853012888,41.5046326626116,40.3525554484088,43.2953943467091
14689,14691,28.7208990485921,32.8462356924068,48.6593521421108,41.5961316487292,40.4507232401156,43.3529551294725
14690,14692,28.8412489623907,33.0070610994679,48.8970393591084,41.7564186554364,40.6223400835743,43.4886341174148
14691,14693,27.8328203818403,31.975044333387,47.8282479972135,40.6625799407273,39.7149148183863,42.1016801739477
14692,14694,26.7790179426602,30.9145574721908,46.7259839777081,39.5419123381692,38.7808100289295,40.6752322593401
14693,14695,25.4643892471746,29.5898758665161,45.2854406130268,38.1197941038844,37.576888460302,38.8494564143114
14694,14696,24.1754549517912,28.2729646945026,43.8593521421108,36.721010762752,36.398907103825,37.0730183830799
14695,14697,22.9422259115,27.0376591971626,42.567258794845,35.444361254095,35.339119254259,35.4135995255982
14696,14698,22.8317476534066,27.0290827019183,42.6235458028562,35.4656371860869,35.3922532947604,35.2818343546158
14697,14699,22.6426664963924,26.900951152668,42.4791710205504,35.3026048978323,35.2760527161683,35.1036173156753
14698,14700,22.6217355213589,26.9261970014508,42.5010797631488,35.3004523475281,35.2960141433622,35.2108321802731
14699,14701,22.5856458719112,26.927809124617,42.5081156391501,35.2650756512249,35.3079717132754,35.3038545167032
14700,14702,22.6208926633038,27.0059003707882,42.6136189481017,35.300577133053,35.3852780456444,35.4295710614749
14701,14703,22.75185492625,27.123327422215,42.7931731104145,35.3855248791145,35.526325940212,35.6634117414512
14702,14704,23.0269714577614,27.3006287280347,43.0424590734936,35.5491498986122,35.7334940533589,36.090610792647
14703,14705,23.2019922099484,27.4118329840399,43.2086032741205,35.6187802214947,35.8594021215042,36.3549318047048
14704,14706,23.2918459868464,27.4511687892954,43.2532218739115,35.5824676337549,35.8572806171648,36.4568491796801
14705,14707,23.2511589298258,27.4092213445106,43.1778126088471,35.4785524879118,35.7668273866923,36.4158924688676
14706,14708,23.0543515739737,27.2201515395775,42.8610588645072,35.1817189206057,35.4566698810671,36.1905910258947
14707,14709,22.8267926696891,27.1048524907302,42.6778822709857,35.0033692091722,35.2518161362905,35.8967780193717
14708,14710,22.5717004022732,26.9183943253263,42.304771856496,34.7137108095465,34.8772099003535,35.6011069381303
14709,14711,22.273443585978,26.6930839916169,41.8157784743992,34.359195133365,34.4230151076823,35.2813599525601
14710,14712,21.9663495306814,26.3912945349024,41.1842215256009,33.8674465761976,33.8383156541304,34.9384463332677
14711,14713,21.7156886533428,26.1225536030952,40.600661790317,33.4245515520204,33.3065573770491,34.6598141925285
14712,14714,21.5854670838389,25.8893761083346,40.0929292929293,33.033723288099,32.838219222115,34.610278711208
14713,14715,21.5039397228786,25.7044655811703,39.6704632532219,32.6989549212296,32.4596914175505,34.6118205178892
14714,14716,21.4741204265373,25.5582137675317,39.3342041100662,32.4301357042588,32.1653487624557,34.6726625815381
14715,14717,21.5020113658132,25.4730614218925,39.1493207941484,32.2737170488228,32.0116361298617,34.814627396719
14716,14718,21.5176297809847,25.3857810736739,38.9736328805295,32.1185462486356,31.8731918997106,34.9354417869147
14717,14719,21.656905689292,25.4611317104626,39.0623824451411,32.1892060520984,31.9585985213757,35.1401858074721
14718,14720,21.973896941447,25.6866677414153,39.4371647509579,32.4841366401502,32.2850208936033,35.5499505831195
14719,14721,22.2828427303494,25.9232951797516,39.8348659003832,32.8125097488696,32.6258116361298,35.952006325361
14720,14722,22.739160973118,26.2628405610187,40.3618251480321,33.2573701450636,33.0654451944711,36.5227119984189
14721,14723,23.1905880850521,26.5881992584232,40.8584117032393,33.6841366401502,33.4684667309546,37.0908479936749
14722,14724,23.5131217674479,26.8081573432209,41.1806339254615,33.962751520824,33.723400835744,37.5049614548333
14723,14725,23.7825043100697,27.0190230533612,41.4863810518983,34.238683512713,33.9606557377048,37.8611187981817
14724,14726,24.0396526403168,27.2106722553602,41.7446882619297,34.4842926220563,34.1552876888459,38.2091322395733
14725,14727,24.1280505714834,27.284249556666,41.8189132706374,34.5807206364066,34.2051430408228,38.3735520853927
14726,14728,23.9823255219974,27.0838626471061,41.5046325322188,34.3677429418192,33.9423657987784,38.2428543190357
14727,14729,23.755200817317,26.8731581492825,41.1598049460119,34.167150210576,33.658887817422,37.9981814587866
14728,14730,23.5582274439692,26.7095276479122,40.8873911529084,34.0307284355019,33.4463837994213,37.7890096857089
14729,14731,23.5713172849755,26.6928260519103,40.8444444444445,34.0739978162538,33.4290903246544,37.8067997627993
14730,14732,23.4769427239641,26.512590681928,40.5735980494601,33.9274684136644,33.2357119897138,37.6947222771302
14731,14733,23.5858757422899,26.6639368047718,40.7018460466737,34.1568866011547,33.3902603664416,37.8011860051396
14732,14734,23.9325458144436,27.0051265516684,41.0248693834901,34.5735454687261,33.6941497910639,38.125044475193
14733,14735,24.2443139007727,27.2888279864581,41.2474747474748,34.9115894556236,33.9059466409514,38.3712196086186
14734,14736,24.3987357129175,27.4714492987263,41.3197143852316,35.1182654812046,33.9926390228222,38.4453053963237
14735,14737,24.9536300363962,28.0606158310494,41.9110762800418,35.7977538605526,34.4877852780456,38.8664162878042
14736,14738,25.5068003320351,28.4717717233596,42.2889933820969,36.2492590859465,34.7875281260044,39.2745206562565
14737,14739,25.8358342379159,28.6709656617764,42.4166144200627,36.4510684760572,34.8853423336547,39.4143111286819
14738,14740,26.152761637188,28.7324520393357,42.3748519679554,36.497020745594,34.8561877209899,39.528839691639
14739,14741,26.4417980971842,28.7632758342736,42.2970393591084,36.515769770707,34.8008678881388,39.6131251235425
14740,14742,26.6525381520977,28.8204739642107,42.3390456287008,36.5918889408833,34.8207328833172,39.754576003163
14741,14743,26.7801289828237,29.0774463969046,42.698223615465,36.9643737326475,35.0959177113467,39.8064044277528
14742,14744,26.8734691271312,29.347799451878,43.0957854406131,37.377507409141,35.400707168113,39.8756275943865
14743,14745,26.9556733286509,29.7350636788649,43.6535353535354,37.922289814382,35.8244615879138,39.9648942478754
14744,14746,26.9352787178342,29.9446396904722,43.9717868338558,38.2628607081583,36.0563805850208,39.8955920142323
14745,14747,26.6967881999873,29.906625826213,43.9000696621387,38.2962720324447,35.9921890067501,39.5365091915401
14746,14748,26.5661068897262,29.8099306787037,43.7527690700105,38.237123693652,35.8700417872066,39.3325953745802
14747,14749,26.6105484962647,29.9039819442204,43.8750957854406,38.3794415847766,35.9473159755705,39.4383079660015
14748,14750,26.6328459229935,29.9668869901659,43.9600835945664,38.4884105443773,35.9996785599485,39.5159517691246
14749,14751,26.6460506991892,30.0930517491535,44.1343086032742,38.6459522695372,36.1292831886852,39.6298082625028
14750,14752,26.6627801545241,30.1904562308559,44.3003483106932,38.7616908438626,36.2513982642236,39.7826052579564
14751,14753,26.6466381457124,30.2808318555537,44.4581330546848,38.8501637810018,36.36856316297,39.9303419648155
14752,14754,26.4496392312114,30.170175721425,44.3369905956113,38.7055061612857,36.2774991963998,39.7665941885751
14753,14755,26.2495753783284,30.0792519748508,44.2491814698712,38.5810949929813,36.2105110896817,39.6023324767744
14754,14756,26.2680927143861,29.9007899403513,44.3947405085337,38.3911090313528,36.3076181292188,39.9450088950388
14755,14757,26.2632782070111,29.7159116556504,44.5466388018113,38.1902979254411,36.4124397299903,40.2373196283853
14756,14758,26.1318434327311,29.1834596163146,44.153709508882,37.5337388862896,36.0860173577627,40.3053567898797
14757,14759,26.005223165826,28.6086732226341,43.6874956461164,36.8177195445333,35.7041787206685,40.3718916781975
14758,14760,25.8614903262883,28.0237949379331,43.1674329501916,36.0929340196542,35.2713918354226,40.3959675825265
14759,14761,25.7160079177576,27.8361438013863,42.8467781260885,35.8069255966312,34.9991642558662,40.1936351057524
14760,14762,25.5698742098207,27.6373690149926,42.4981539533264,35.5104663858997,34.6999357119896,39.9660407195101
14761,14763,25.6440840303941,27.8397227148153,42.7845350052247,35.7399157697712,34.9001607200256,40.0671674243925
14762,14764,25.6964944767257,28.0176043849749,43.0991640543365,35.94755888317,35.1217936354869,40.1629571061477
14763,14765,25.6677351382416,28.0388199258422,42.8760362243121,35.9628451099677,34.9127933140468,39.9375370626609
14764,14766,25.5326096673266,27.8482669675962,42.331069313828,35.738043986898,34.4571198971391,39.5302628978062
14765,14767,25.3891705510505,27.6565855231339,41.7555903866249,35.508376228358,33.9846351655415,39.0982012255389
14766,14768,25.2736989975098,27.4461712074801,41.1763148728666,35.2532834191238,33.5225008036,38.6880411148451
14767,14769,25.1571547155355,27.2638400773818,40.5918146987113,35.0309156137893,33.0572484731597,38.2319430717536
14768,14770,25.1944320286062,27.1859745284539,40.511320097527,34.9906098892533,32.9965284474445,38.0897410555448
14769,14771,25.2299597726838,27.1195228115427,40.4446882619297,34.9738262361571,32.9505625200899,37.9483692429337
14770,14772,25.2298448374945,27.0013219409962,40.2932776036225,34.8890032756205,32.8366763098681,37.7601897608226
14771,14773,25.2391162761,26.8580686764468,40.0494601184257,34.768710029637,32.6371263259401,37.5041312512357
14772,14774,25.317182810804,26.6661615347411,39.759595959596,34.5966931835912,32.4039537126325,37.324491006128
14773,14775,25.3625311282805,26.5460583588585,39.582131661442,34.4709717672755,32.2666345226614,37.2129274560193
14774,14776,25.4368814251964,26.4382395615024,39.4541274817137,34.3472157229766,32.1659916425586,37.1602292943272
14775,14777,25.514526530873,26.3547960664194,39.3443399512365,34.2711589455628,32.0734169077466,37.1470646372804
14776,14778,25.5591213843306,26.2572303724003,39.2629745733194,34.1825612228986,32.0072966891674,37.1609013639062
14777,14779,25.3348956005365,25.9887473802997,38.9290839428771,33.8422087037908,31.7192221150754,36.9923305000991
14778,14780,25.1314858565865,25.768982750282,38.6758620689656,33.5479332397446,31.5028286724525,36.8996639652108
14779,14781,25.2564204073815,25.6010962437529,38.5189481017068,33.3235064732496,31.3734490517517,36.8307570666142
14780,14782,25.256560883724,25.4932129614701,38.5134447927552,33.1714553111844,31.3675345548054,36.8171970745209
14781,14783,25.197062767384,25.3320973722391,38.4144548937653,32.9636562158794,31.2743812279009,36.7217236608028
14782,14784,25.4397931166593,25.4367241657261,38.711981887844,33.1322414599911,31.5225650916103,36.9029057125917
14783,14785,25.5070429729903,25.5077865548927,38.926854754441,33.2571517703951,31.7008036001285,36.6506424194508
14784,14786,25.2634442245068,25.5217797839754,39.0262626262627,33.3061612852914,31.7687238829957,36.3786123739872
14785,14787,25.0929059447035,25.5580525552151,39.1264716126786,33.3726095772895,31.8268402442943,35.9718521446929
14786,14788,24.9831172977461,25.7087215863291,39.3967258794845,33.5833723288103,32.0273545483766,35.6648349476184
14787,14789,24.9306429985315,25.935966467838,39.789898989899,33.8914677897368,32.3176149148183,35.4769717335445
14788,14790,24.9391482025414,26.2016766080927,40.2514803204459,34.2659491498991,32.6619414979105,35.6888713184427
14789,14791,24.8879126492562,26.3546993390294,40.5461511668409,34.4761503665579,32.871263259402,35.8197667523229
14790,14792,25.3550220292447,26.8718039658229,41.4232323232324,35.1640617688353,33.5800385728061,36.6254200434871
14791,14793,25.7077325841263,27.2683217797839,42.0926506443748,35.683263141476,34.1235936997749,37.2928246689072
14792,14794,26.026013664517,27.5638239561501,42.5793800069662,36.0625175479649,34.524300867888,37.9114054160904
14793,14795,26.4237788136135,27.7975818152506,42.9704284221526,36.3525815005464,34.8477981356476,38.4943269420837
14794,14796,27.2239959134156,28.4628405610187,44.0256704980843,37.2194353455004,35.7317582770812,39.6219015615737
14795,14797,27.5777025732713,28.6720619055295,44.3744339951237,37.5069411948218,36.036869173899,40.1571061474603
14796,14798,27.9616627290723,28.8700628728034,44.7263671194706,37.7890188738111,36.360237865638,40.6853133030246
14797,14799,28.2747844965201,29.0416250201514,45.0295715778475,38.0464826080179,36.6605593056894,41.0900968570867
14798,14800,28.6258987293277,29.273802998549,45.4373389063045,38.3866167524572,37.0410157505624,41.5265467483695
14799,14801,28.4244556541729,28.8600677091729,44.8882619296413,37.912494150679,36.6580520732882,41.1965210515915
14800,14802,28.3468488602261,28.5544413993228,44.4974225008708,37.5595070971772,36.3903889424621,40.9975884562169
14801,14803,28.2349019858248,28.2033532161856,44.0626610936956,37.1491498986122,36.0757955641272,40.7756868946435
14802,14804,28.1537194304324,27.8957923585361,43.6616161616162,36.7639369833104,35.7692703310831,40.5531923305004
14803,14805,27.9692484515677,27.3907786554892,42.9943225357019,36.148120418032,35.2835744133718,40.1841075311329
14804,14806,28.7822488985379,27.7549250362726,43.5005572971091,36.5146778973644,35.7242044358726,41.2409962443173
14805,14807,29.750322457059,28.2930517491535,44.2445489376524,37.1117454375297,36.3809064609449,42.5535085985375
14806,14808,30.7825170806463,29.0197646300176,45.305990943922,37.9765715177044,37.2915782706524,43.9569480134417
14807,14809,31.7639614328588,29.5742382718038,46.1669104841519,38.6368741226022,38.0422050787527,45.3344139157939
14808,14810,32.8553604495244,30.318555537643,47.2671194705678,39.512213383248,38.9555126968819,46.8606048626213
14809,14811,33.2799438094631,30.6114783169433,47.7911877394636,39.9086257994077,39.4174220507874,47.414627396719
14810,14812,33.5892344039334,30.7596646783813,48.1076628352491,40.108812977695,39.7023786563805,47.7663569875472
14811,14813,33.8721665283189,30.8413993229081,48.2844305120168,40.2125097488696,39.8764384442301,48.0813599525601
14812,14814,34.3073111550988,31.0807028857003,48.6522814350401,40.4823896428019,40.2259723561555,48.5739078869344
14813,14815,34.1334908371114,30.8628728034821,48.4079763148729,40.2343784121046,40.1422050787527,48.2801344139161
14814,14816,34.0615924909011,30.7256811220376,48.2733194009056,40.0878490095154,40.1648987463837,48.0755089938726
14815,14817,34.1145393014496,30.731388038046,48.353709508882,40.1275931991893,40.3642237222757,48.0107135797591
14816,14818,34.2090287976503,30.8740931807189,48.7199582027169,40.3776321946659,40.7855994856958,48.0093694406012
14817,14819,34.3687120873509,31.1626632274705,49.2707767328457,40.8056777413825,41.3420765027321,48.0570468472033
14818,14820,34.9741012706725,31.7657585039496,50.2256008359457,41.5738886289195,42.1700417872066,48.6808855505043
14819,14821,35.2885511780858,32.0727389972593,50.7370254266806,41.964311339885,42.6039215686274,49.0007906700932
14820,14822,35.4313773066855,32.2480412703529,51.0501567398119,42.1798159413513,42.8685310189649,49.1387626013049
14821,14823,35.4708511589299,32.3943575689181,51.1824451410659,42.2984245827489,43.0051108968176,49.156355010872
14822,14824,35.6593065576912,32.7062389166531,51.5575409265065,42.6394322258623,43.3639344262294,49.233563945444
14823,14825,35.8016729455336,32.9952281154279,51.8755485893417,42.9353299017318,43.665638058502,49.2599327930424
14824,14826,35.8043292254646,33.2539738836046,52.1483803552769,43.2183746685389,43.9303439408549,49.1814983198263
14825,14827,35.8758572249538,33.5379977430274,52.4915012190875,43.5538917485576,44.2650594664094,49.161810634513
14826,14828,35.8325266585787,33.6433338707076,52.5517589690004,43.7130868819221,44.345644487303,49.0735323186403
14827,14829,35.4208671221507,33.4168950507818,52.1682340647858,43.4842614256751,44.034844101575,48.6623443368257
14828,14830,35.2316454887939,33.3933258100918,52.1192964123999,43.5299953205433,44.0045965927354,48.5145285629574
14829,14831,35.1478577357769,33.4614863775591,52.2273423894114,43.6929964124166,44.0959177113467,48.4382684324968
14830,14832,35.073379733095,33.5925842334353,52.4316614420063,43.9675245671507,44.2699774991963,48.3554062067605
14831,14833,35.0665602451952,33.6388844107689,52.5424939045629,44.0947746061461,44.3734169077466,48.3147262304806
14832,14834,35.3875742289765,33.9254876672577,53.0347614071752,44.5470285446893,44.8196399871423,48.5350069183636
14833,14835,35.6574931358152,34.2108657101401,53.5109021246953,44.9982530026521,45.2503375120539,48.6846807669502
14834,14836,35.9141561841518,34.4927615669836,53.9482410309997,45.4218998596167,45.6409836065573,48.8250642419453
14835,14837,36.0190664708513,34.5877801064,54.0807384186695,45.567150210576,45.7648023143683,48.8438821901564
14836,14838,36.4780026818212,35.1071739480895,54.9381400208987,46.2975198876935,46.5112825458051,49.1866772089348
14837,14839,36.6434327309879,35.4043204900853,55.4473702542668,46.72300733115,46.9380263580841,49.316347104171
14838,14840,36.9342187599771,35.800806061583,56.1227098571926,47.2843550148187,47.4966891674702,49.6052184226134
14839,14841,37.0395887874339,36.0241496050297,56.5546151166841,47.639681796912,47.8522340083573,49.7711800751139
14840,14842,37.1435029691592,36.2236982105432,56.9171717171717,47.9376072375609,48.1521375763419,49.9138564933784
14841,14843,36.8495498371752,36.0614863775591,56.6678857540927,47.7363281859309,47.9117968498874,49.6656651512159
14842,14844,36.7840495498373,36.0483636949862,56.592232671543,47.6956793012015,47.8197364191577,49.6248270409174
14843,14845,36.8005491347935,36.1186200225696,56.618982932776,47.7426298549373,47.82137576342,49.6748369242936
14844,14846,37.0930336504694,36.4333387070771,57.0129223267154,48.0923100920298,48.1371584699452,49.9409369440604
14845,14847,37.2598556924846,36.6639045623084,57.2694879832811,48.3376384339421,48.3322725811635,50.072227712987
14846,14848,37.6010088755508,37.0088021924874,57.6909439219784,48.7262829511781,48.6850851816135,50.3859656058512
14847,14849,37.6031671029948,37.0831210704497,57.7231626610937,48.7825300265174,48.7087110253937,50.3669499901169
14848,14850,38.3086392950643,37.7150411091406,58.3113897596656,49.3320230853225,49.1911282545804,50.938525400277
14849,14851,39.0255539237598,38.3371271965177,58.8869383490073,49.873467477773,49.6669559627129,51.5493971140544
14850,14852,40.2673137092141,39.4934709011767,60.1415534656914,51.0076743097805,50.7163612986177,52.6751927258354
14851,14853,41.3385352148651,40.4732871191358,61.133960292581,51.9119950085794,51.544744455159,53.62510377545
14852,14854,42.3009897196859,41.3195872964693,61.9623824451411,52.6758072063645,52.2485053037608,54.466218620281
14853,14855,42.3649064555266,41.4017088505561,61.9445141065831,52.7058181250979,52.2482802957247,54.4997825657247
14854,14856,42.4145584573144,41.467934870224,61.9077324973877,52.710372796756,52.2236901317903,54.5175726428151
14855,14857,42.2004469701808,41.2979203611155,61.6721003134796,52.5197005147407,52.0330761812921,54.2130065230285
14856,14858,42.2042015196987,41.2892793809446,61.6880529432254,52.5347683668699,52.0531340405013,54.1279304210321
14857,14859,41.5735649064556,40.760922134451,61.1587948450018,52.0816097332714,51.6150433944068,53.4655860842066
