Position	MLC_pos_score
12521	0.53823
12522	0.53132
12523	0.52508
12524	0.52312
12525	0.52197
12526	0.52049
12527	0.51998
12528	0.51669
12529	0.51409
12530	0.50456
12531	0.49783
12532	0.49037
12533	0.48035
12534	0.47181
12535	0.46334
12536	0.45718
12537	0.4497
12538	0.44281
12539	0.43599
12540	0.42815
12541	0.42033
12542	0.4155
12543	0.41427
12544	0.4133
12545	0.41747
12546	0.42709
12547	0.43768
12548	0.44372
12549	0.45087
12550	0.45799
12551	0.4669
12552	0.47673
12553	0.4869
12554	0.49185
12555	0.4987
12556	0.5064
12557	0.50773
12558	0.51461
12559	0.52082
12560	0.52882
12561	0.53703
12562	0.54264
12563	0.55432
12564	0.56832
12565	0.5841
12566	0.60547
12567	0.62674
12568	0.64449
12569	0.66416
12570	0.67949
12571	0.69322
12572	0.70357
12573	0.7091
12574	0.71519
12575	0.71836
12576	0.71776
12577	0.71724
12578	0.71923
12579	0.72267
12580	0.7266
12581	0.72862
12582	0.72943
12583	0.73076
12584	0.72956
12585	0.72376
12586	0.71739
12587	0.72023
12588	0.72331
12589	0.72687
12590	0.7288
12591	0.73034
12592	0.73272
12593	0.73004
12594	0.72548
12595	0.72092
12596	0.71471
12597	0.70928
12598	0.70424
12599	0.69802
12600	0.69757
12601	0.69687
12602	0.69374
12603	0.69057
12604	0.68707
12605	0.68112
12606	0.67077
12607	0.66021
12608	0.64968
12609	0.63746
12610	0.62541
12611	0.61742
12612	0.60746
12613	0.5982
12614	0.59638
12615	0.59955
12616	0.6026
12617	0.6032
12618	0.60164
12619	0.59889
12620	0.59488
12621	0.59153
12622	0.58781
12623	0.58803
12624	0.59059
12625	0.59307
12626	0.59041
12627	0.58884
12628	0.58733
12629	0.58712
12630	0.58459
12631	0.58024
12632	0.57535
12633	0.56886
12634	0.56328
12635	0.56566
12636	0.57665
12637	0.59002
12638	0.60489
12639	0.62176
12640	0.63574
12641	0.64545
12642	0.6558
12643	0.66498
12644	0.66784
12645	0.66821
12646	0.66869
12647	0.66763
12648	0.667
12649	0.66679
12650	0.66504
12651	0.66108
12652	0.65725
12653	0.651
12654	0.64388
12655	0.63791
12656	0.63447
12657	0.62901
12658	0.6246
12659	0.61802
12660	0.6087
12661	0.60103
12662	0.60622
12663	0.61488
12664	0.62336
12665	0.62611
12666	0.62508
12667	0.62388
12668	0.61853
12669	0.60707
12670	0.59554
12671	0.58528
12672	0.57466
12673	0.566
12674	0.56545
12675	0.57022
12676	0.57559
12677	0.58211
12678	0.58836
12679	0.59391
12680	0.60861
12681	0.63323
12682	0.65508
12683	0.67086
12684	0.68529
12685	0.69926
12686	0.70686
12687	0.71628
12688	0.72729
12689	0.73683
12690	0.74495
12691	0.754
12692	0.7575
12693	0.7616
12694	0.76459
12695	0.76821
12696	0.77014
12697	0.77213
12698	0.7779
12699	0.78451
12700	0.79021
12701	0.79715
12702	0.80445
12703	0.81127
12704	0.81662
12705	0.8196
12706	0.82244
12707	0.8266
12708	0.8314
12709	0.83487
12710	0.83581
12711	0.83164
12712	0.82597
12713	0.83053
12714	0.83357
12715	0.83723
12716	0.84963
12717	0.86004
12718	0.86976
12719	0.87978
12720	0.88973
12721	0.89972
12722	0.91025
12723	0.92003
12724	0.92878
12725	0.9347
12726	0.94227
12727	0.94852
12728	0.95356
12729	0.95745
12730	0.96143
12731	0.96412
12732	0.9665
12733	0.96825
12734	0.96922
12735	0.97109
12736	0.97236
12737	0.97308
12738	0.97411
12739	0.97501
12740	0.9758
12741	0.97604
12742	0.97655
12743	0.97547
12744	0.97429
12745	0.97302
12746	0.97
12747	0.96711
12748	0.96346
12749	0.95778
12750	0.95184
12751	0.94638
12752	0.94013
12753	0.93361
12754	0.92727
12755	0.91888
12756	0.90875
12757	0.89849
12758	0.89538
12759	0.89263
12760	0.89049
12761	0.88895
12762	0.88768
12763	0.88557
12764	0.88328
12765	0.88062
12766	0.87824
12767	0.8764
12768	0.8751
12769	0.87377
12770	0.86903
12771	0.8639
12772	0.85877
12773	0.85256
12774	0.84549
12775	0.83855
12776	0.83644
12777	0.83472
12778	0.83379
12779	0.8333
12780	0.83152
12781	0.82983
12782	0.82956
12783	0.82893
12784	0.82829
12785	0.82123
12786	0.81453
12787	0.80958
12788	0.80047
12789	0.79262
12790	0.78502
12791	0.77301
12792	0.76184
12793	0.74905
12794	0.73912
12795	0.72956
12796	0.71673
12797	0.70644
12798	0.69533
12799	0.68326
12800	0.6791
12801	0.67614
12802	0.67391
12803	0.67128
12804	0.66751
12805	0.66452
12806	0.6597
12807	0.65544
12808	0.65116
12809	0.64572
12810	0.64292
12811	0.63972
12812	0.63764
12813	0.6303
12814	0.62388
12815	0.62858
12816	0.63353
12817	0.63921
12818	0.64406
12819	0.64566
12820	0.64805
12821	0.65224
12822	0.65677
12823	0.66117
12824	0.66347
12825	0.66579
12826	0.66775
12827	0.67113
12828	0.67638
12829	0.68182
12830	0.68308
12831	0.68332
12832	0.68372
12833	0.68538
12834	0.68897
12835	0.69256
12836	0.69262
12837	0.69093
12838	0.68918
12839	0.68664
12840	0.68507
12841	0.6839
12842	0.68652
12843	0.69546
12844	0.70321
12845	0.70535
12846	0.70707
12847	0.70952
12848	0.71235
12849	0.71673
12850	0.72168
12851	0.72729
12852	0.7323
12853	0.73634
12854	0.74084
12855	0.74618
12856	0.75207
12857	0.75677
12858	0.75937
12859	0.76218
12860	0.76332
12861	0.75964
12862	0.75608
12863	0.75195
12864	0.74555
12865	0.73957
12866	0.73903
12867	0.74069
12868	0.74211
12869	0.74422
12870	0.74353
12871	0.74274
12872	0.73834
12873	0.73281
12874	0.72599
12875	0.72047
12876	0.71175
12877	0.69715
12878	0.67871
12879	0.65031
12880	0.6205
12881	0.58947
12882	0.56349
12883	0.54279
12884	0.51832
12885	0.49399
12886	0.47224
12887	0.4506
12888	0.43319
12889	0.41653
12890	0.39996
12891	0.38813
12892	0.37679
12893	0.3681
12894	0.3576
12895	0.34604
12896	0.33113
12897	0.32024
12898	0.30925
12899	0.29851
12900	0.29109
12901	0.28215
12902	0.27431
12903	0.26616
12904	0.2568
12905	0.2483
12906	0.2454
12907	0.25195
12908	0.25596
12909	0.26875
12910	0.27938
12911	0.28897
12912	0.29371
12913	0.29794
12914	0.30699
12915	0.31592
12916	0.32464
12917	0.33318
12918	0.3365
12919	0.34094
12920	0.34743
12921	0.34555
12922	0.34326
12923	0.3387
12924	0.34281
12925	0.34706
12926	0.35044
12927	0.34884
12928	0.34721
12929	0.34577
12930	0.34251
12931	0.33967
12932	0.33852
12933	0.33979
12934	0.34109
12935	0.34196
12936	0.33744
12937	0.32709
12938	0.32362
12939	0.31483
12940	0.30599
12941	0.30065
12942	0.30195
12943	0.30319
12944	0.30014
12945	0.30077
12946	0.3011
12947	0.30228
12948	0.30527
12949	0.30817
12950	0.31185
12951	0.32322
12952	0.3337
12953	0.35069
12954	0.3627
12955	0.37498
12956	0.38943
12957	0.4057
12958	0.41934
12959	0.43271
12960	0.44601
12961	0.46083
12962	0.4793
12963	0.49514
12964	0.51512
12965	0.53238
12966	0.55522
12967	0.58567
12968	0.62282
12969	0.65469
12970	0.68544
12971	0.71151
12972	0.73149
12973	0.74733
12974	0.76577
12975	0.78345
12976	0.79685
12977	0.81194
12978	0.82844
12979	0.84543
12980	0.86149
12981	0.87157
12982	0.88086
12983	0.88798
12984	0.89447
12985	0.90069
12986	0.90718
12987	0.91469
12988	0.9207
12989	0.92797
12990	0.93283
12991	0.93835
12992	0.94085
12993	0.94387
12994	0.9471
12995	0.9496
12996	0.94997
12997	0.95033
12998	0.94791
12999	0.9449
13000	0.94206
13001	0.9395
13002	0.943
13003	0.94544
13004	0.94834
13005	0.95132
13006	0.95537
13007	0.95492
13008	0.95443
13009	0.95386
13010	0.9525
13011	0.95166
13012	0.95075
13013	0.95132
13014	0.95208
13015	0.95304
13016	0.95437
13017	0.95537
13018	0.95618
13019	0.95661
13020	0.9567
13021	0.95691
13022	0.95739
13023	0.95811
13024	0.95899
13025	0.95999
13026	0.96083
13027	0.96125
13028	0.96222
13029	0.96324
13030	0.96391
13031	0.96412
13032	0.96231
13033	0.95977
13034	0.95528
13035	0.94749
13036	0.94134
13037	0.93983
13038	0.93868
13039	0.93753
13040	0.93476
13041	0.9312
13042	0.92927
13043	0.92341
13044	0.91686
13045	0.91059
13046	0.9038
13047	0.89782
13048	0.89151
13049	0.88518
13050	0.87911
13051	0.87368
13052	0.86707
13053	0.85953
13054	0.85144
13055	0.84323
13056	0.8359
13057	0.83038
13058	0.82253
13059	0.81619
13060	0.81049
13061	0.80488
13062	0.79923
13063	0.79341
13064	0.79347
13065	0.80017
13066	0.80726
13067	0.81004
13068	0.81206
13069	0.81487
13070	0.82434
13071	0.83421
13072	0.84456
13073	0.85606
13074	0.86559
13075	0.87522
13076	0.88092
13077	0.8875
13078	0.89351
13079	0.89912
13080	0.90482
13081	0.91149
13082	0.91695
13083	0.92371
13084	0.92911
13085	0.9321
13086	0.93566
13087	0.93835
13088	0.93886
13089	0.93977
13090	0.94067
13091	0.94103
13092	0.94218
13093	0.94291
13094	0.94227
13095	0.93874
13096	0.93587
13097	0.93289
13098	0.93056
13099	0.92758
13100	0.91756
13101	0.90651
13102	0.89616
13103	0.88192
13104	0.86758
13105	0.85213
13106	0.83901
13107	0.82648
13108	0.81438
13109	0.80548
13110	0.79549
13111	0.78623
13112	0.77745
13113	0.76749
13114	0.75798
13115	0.74606
13116	0.73019
13117	0.71048
13118	0.69811
13119	0.68341
13120	0.66887
13121	0.653
13122	0.63003
13123	0.60375
13124	0.5676
13125	0.53751
13126	0.50616
13127	0.47628
13128	0.4458
13129	0.41819
13130	0.40036
13131	0.37851
13132	0.36028
13133	0.34848
13134	0.33548
13135	0.32567
13136	0.31812
13137	0.31001
13138	0.30201
13139	0.29344
13140	0.28303
13141	0.27407
13142	0.26492
13143	0.25572
13144	0.24621
13145	0.23933
13146	0.2384
13147	0.23785
13148	0.24084
13149	0.24434
13150	0.24811
13151	0.25493
13152	0.26652
13153	0.27705
13154	0.29444
13155	0.31399
13156	0.33225
13157	0.356
13158	0.38041
13159	0.40745
13160	0.42447
13161	0.44146
13162	0.4595
13163	0.47444
13164	0.48989
13165	0.50655
13166	0.51841
13167	0.53132
13168	0.54427
13169	0.5542
13170	0.56696
13171	0.57964
13172	0.59623
13173	0.61024
13174	0.62336
13175	0.63172
13176	0.63558
13177	0.63836
13178	0.63513
13179	0.62831
13180	0.62267
13181	0.61181
13182	0.59654
13183	0.58087
13184	0.57333
13185	0.57104
13186	0.57638
13187	0.58102
13188	0.58612
13189	0.59077
13190	0.59678
13191	0.60251
13192	0.60855
13193	0.61549
13194	0.622
13195	0.62783
13196	0.63142
13197	0.63525
13198	0.6386
13199	0.65188
13200	0.66552
13201	0.68019
13202	0.69214
13203	0.70433
13204	0.71643
13205	0.73616
13206	0.75149
13207	0.76842
13208	0.7811
13209	0.79244
13210	0.80415
13211	0.81399
13212	0.82633
13213	0.83873
13214	0.84815
13215	0.85277
13216	0.85446
13217	0.85256
13218	0.85059
13219	0.8483
13220	0.84721
13221	0.84664
13222	0.84555
13223	0.84456
13224	0.84254
13225	0.84012
13226	0.84531
13227	0.84782
13228	0.8499
13229	0.84773
13230	0.84525
13231	0.84311
13232	0.84115
13233	0.83979
13234	0.83861
13235	0.83391
13236	0.83059
13237	0.82567
13238	0.82956
13239	0.83204
13240	0.83439
13241	0.83774
13242	0.84115
13243	0.84465
13244	0.84631
13245	0.84881
13246	0.85093
13247	0.85627
13248	0.86203
13249	0.86837
13250	0.87416
13251	0.87938
13252	0.88494
13253	0.891
13254	0.89749
13255	0.90365
13256	0.90407
13257	0.90669
13258	0.90911
13259	0.9108
13260	0.91288
13261	0.91454
13262	0.91623
13263	0.91792
13264	0.91964
13265	0.92257
13266	0.92492
13267	0.92709
13268	0.92637
13269	0.92564
13270	0.92516
13271	0.92444
13272	0.92377
13273	0.92293
13274	0.92021
13275	0.91762
13276	0.91523
13277	0.91499
13278	0.9136
13279	0.91209
13280	0.91013
13281	0.90808
13282	0.90588
13283	0.90232
13284	0.89933
13285	0.89634
13286	0.89912
13287	0.9018
13288	0.90434
13289	0.90706
13290	0.90881
13291	0.9105
13292	0.91258
13293	0.91345
13294	0.91385
13295	0.91469
13296	0.91448
13297	0.91412
13298	0.90748
13299	0.9019
13300	0.89695
13301	0.89142
13302	0.8865
13303	0.88134
13304	0.88352
13305	0.88557
13306	0.8875
13307	0.88421
13308	0.8811
13309	0.87842
13310	0.8744
13311	0.86764
13312	0.86091
13313	0.85446
13314	0.8464
13315	0.83744
13316	0.82697
13317	0.81586
13318	0.80639
13319	0.79576
13320	0.78674
13321	0.77675
13322	0.76293
13323	0.74887
13324	0.73683
13325	0.72092
13326	0.70562
13327	0.69105
13328	0.68842
13329	0.68574
13330	0.68031
13331	0.67457
13332	0.66911
13333	0.66323
13334	0.6495
13335	0.63492
13336	0.62007
13337	0.61093
13338	0.60148
13339	0.59174
13340	0.5848
13341	0.58827
13342	0.59162
13343	0.59554
13344	0.60221
13345	0.60809
13346	0.60843
13347	0.60408
13348	0.60085
13349	0.59699
13350	0.59463
13351	0.59201
13352	0.60112
13353	0.60375
13354	0.60779
13355	0.61069
13356	0.61446
13357	0.61899
13358	0.6138
13359	0.60912
13360	0.61337
13361	0.61494
13362	0.6157
13363	0.61636
13364	0.62152
13365	0.62605
13366	0.63058
13367	0.63085
13368	0.63118
13369	0.63205
13370	0.63338
13371	0.6307
13372	0.62807
13373	0.62644
13374	0.62351
13375	0.62098
13376	0.62695
13377	0.64026
13378	0.65435
13379	0.66715
13380	0.67964
13381	0.69075
13382	0.69853
13383	0.71217
13384	0.72871
13385	0.74247
13386	0.75828
13387	0.77428
13388	0.78843
13389	0.80497
13390	0.81882
13391	0.83472
13392	0.85328
13393	0.86876
13394	0.88282
13395	0.89749
13396	0.91243
13397	0.92637
13398	0.93669
13399	0.94574
13400	0.95232
13401	0.95652
13402	0.96035
13403	0.96288
13404	0.96469
13405	0.96717
13406	0.96771
13407	0.96635
13408	0.96463
13409	0.96101
13410	0.95709
13411	0.95292
13412	0.94828
13413	0.94272
13414	0.93603
13415	0.92954
13416	0.91946
13417	0.90808
13418	0.89873
13419	0.88617
13420	0.87407
13421	0.86104
13422	0.8391
13423	0.81803
13424	0.79884
13425	0.77971
13426	0.75735
13427	0.73523
13428	0.7068
13429	0.68085
13430	0.65363
13431	0.63595
13432	0.61748
13433	0.59611
13434	0.57837
13435	0.56364
13436	0.54611
13437	0.52764
13438	0.5076
13439	0.49158
13440	0.47707
13441	0.46303
13442	0.44568
13443	0.43029
13444	0.41505
13445	0.39806
13446	0.37896
13447	0.36327
13448	0.33955
13449	0.31788
13450	0.29585
13451	0.27512
13452	0.26691
13453	0.25765
13454	0.24911
13455	0.2419
13456	0.23281
13457	0.22669
13458	0.22397
13459	0.22159
13460	0.22222
13461	0.22135
13462	0.22014
13463	0.21851
13464	0.21564
13465	0.21251
13466	0.21335
13467	0.21923
13468	0.22464
13469	0.23375
13470	0.24582
13471	0.25726
13472	0.2725
13473	0.2887
13474	0.30575
13475	0.32694
13476	0.35105
13477	0.3728
13478	0.4063
13479	0.44348
13480	0.48295
13481	0.52924
13482	0.56805
13483	0.61953
13484	0.66
13485	0.69905
13486	0.73668
13487	0.76528
13488	0.78451
13489	0.79836
13490	0.80853
13491	0.81873
13492	0.83095
13493	0.83892
13494	0.84972
13495	0.85898
13496	0.86408
13497	0.86448
13498	0.86505
13499	0.86031
13500	0.85376
13501	0.84682
13502	0.83677
13503	0.82615
13504	0.81592
13505	0.80654
13506	0.79272
13507	0.77929
13508	0.76025
13509	0.73716
13510	0.71021
13511	0.68604
13512	0.66157
13513	0.63631
13514	0.60227
13515	0.5666
13516	0.53935
13517	0.52037
13518	0.5115
13519	0.50739
13520	0.5048
13521	0.50323
13522	0.50145
13523	0.50546
13524	0.50899
13525	0.51286
13526	0.51548
13527	0.51741
13528	0.51968
13529	0.52462
13530	0.53069
13531	0.53772
13532	0.54107
13533	0.54747
13534	0.55399
13535	0.55912
13536	0.566
13537	0.57248
13538	0.58154
13539	0.59125
13540	0.60085
13541	0.61093
13542	0.61998
13543	0.62744
13544	0.64141
13545	0.65381
13546	0.66597
13547	0.66736
13548	0.667
13549	0.66347
13550	0.66039
13551	0.65321
13552	0.6459
13553	0.64068
13554	0.63661
13555	0.63193
13556	0.62759
13557	0.62424
13558	0.62068
13559	0.61313
13560	0.60607
13561	0.59904
13562	0.59699
13563	0.59249
13564	0.58791
13565	0.58845
13566	0.59581
13567	0.60333
13568	0.61111
13569	0.61814
13570	0.6236
13571	0.62707
13572	0.62961
13573	0.63329
13574	0.63459
13575	0.63308
13576	0.63205
13577	0.64141
13578	0.6533
13579	0.66474
13580	0.67599
13581	0.6893
13582	0.70231
13583	0.70801
13584	0.71426
13585	0.72062
13586	0.72488
13587	0.72841
13588	0.73106
13589	0.73294
13590	0.73414
13591	0.73547
13592	0.73091
13593	0.72503
13594	0.71978
13595	0.71595
13596	0.70864
13597	0.70173
13598	0.69126
13599	0.68103
13600	0.67011
13601	0.65903
13602	0.64723
13603	0.63492
13604	0.62077
13605	0.61289
13606	0.6045
13607	0.59488
13608	0.57638
13609	0.56135
13610	0.54789
13611	0.53262
13612	0.51732
13613	0.50794
13614	0.49985
13615	0.49351
13616	0.48947
13617	0.48247
13618	0.47616
13619	0.47504
13620	0.47009
13621	0.46469
13622	0.46074
13623	0.45627
13624	0.45175
13625	0.44134
13626	0.43331
13627	0.42507
13628	0.42024
13629	0.41191
13630	0.40446
13631	0.39701
13632	0.38874
13633	0.38144
13634	0.37365
13635	0.36436
13636	0.354
13637	0.34335
13638	0.34046
13639	0.33798
13640	0.33605
13641	0.33581
13642	0.33569
13643	0.33357
13644	0.3286
13645	0.32392
13646	0.31969
13647	0.31646
13648	0.31354
13649	0.30789
13650	0.30729
13651	0.30672
13652	0.30844
13653	0.30844
13654	0.30844
13655	0.31299
13656	0.31668
13657	0.32033
13658	0.32289
13659	0.33026
13660	0.33816
13661	0.34752
13662	0.35542
13663	0.36297
13664	0.37105
13665	0.38047
13666	0.39022
13667	0.39845
13668	0.39858
13669	0.39876
13670	0.39677
13671	0.39245
13672	0.38883
13673	0.38518
13674	0.38563
13675	0.38563
13676	0.38693
13677	0.39477
13678	0.40208
13679	0.40618
13680	0.40775
13681	0.40932
13682	0.41481
13683	0.42226
13684	0.42908
13685	0.43663
13686	0.44263
13687	0.4493
13688	0.45848
13689	0.46174
13690	0.46524
13691	0.46762
13692	0.4716
13693	0.47749
13694	0.48211
13695	0.48778
13696	0.49366
13697	0.50121
13698	0.51355
13699	0.52287
13700	0.53407
13701	0.5468
13702	0.56044
13703	0.57674
13704	0.5902
13705	0.60354
13706	0.6166
13707	0.62059
13708	0.62442
13709	0.62925
13710	0.6367
13711	0.64328
13712	0.64642
13713	0.65043
13714	0.6533
13715	0.65698
13716	0.65767
13717	0.65849
13718	0.65638
13719	0.65804
13720	0.65933
13721	0.6597
13722	0.65804
13723	0.65559
13724	0.65149
13725	0.64271
13726	0.63471
13727	0.62025
13728	0.60342
13729	0.58712
13730	0.57333
13731	0.55543
13732	0.54195
13733	0.51983
13734	0.49309
13735	0.46976
13736	0.44318
13737	0.41786
13738	0.39118
13739	0.3646
13740	0.33659
13741	0.3107
13742	0.28209
13743	0.25979
13744	0.23598
13745	0.21878
13746	0.20327
13747	0.18854
13748	0.1785
13749	0.16863
13750	0.15951
13751	0.14796
13752	0.13893
13753	0.12946
13754	0.12137
13755	0.1163
13756	0.11132
13757	0.10713
13758	0.10278
13759	0.09946
13760	0.09439
13761	0.09059
13762	0.08646
13763	0.08516
13764	0.08591
13765	0.08685
13766	0.08902
13767	0.09138
13768	0.09367
13769	0.09596
13770	0.09868
13771	0.10218
13772	0.10767
13773	0.11181
13774	0.11648
13775	0.11914
13776	0.12246
13777	0.12635
13778	0.12879
13779	0.13061
13780	0.13242
13781	0.13471
13782	0.13951
13783	0.14678
13784	0.15303
13785	0.15764
13786	0.16157
13787	0.16455
13788	0.16851
13789	0.17225
13790	0.17955
13791	0.18311
13792	0.18746
13793	0.18978
13794	0.18969
13795	0.18963
13796	0.18752
13797	0.18722
13798	0.18622
13799	0.18562
13800	0.1852
13801	0.18348
13802	0.1816
13803	0.18197
13804	0.18227
13805	0.18474
13806	0.18622
13807	0.18764
13808	0.19096
13809	0.1947
13810	0.19784
13811	0.1988
13812	0.19899
13813	0.19766
13814	0.19905
13815	0.20424
13816	0.209
13817	0.21697
13818	0.22319
13819	0.2291
13820	0.23514
13821	0.24697
13822	0.25934
13823	0.27141
13824	0.28493
13825	0.29857
13826	0.31574
13827	0.32983
13828	0.34619
13829	0.35814
13830	0.36888
13831	0.38071
13832	0.40002
13833	0.41095
13834	0.42248
13835	0.43373
13836	0.44906
13837	0.46587
13838	0.47972
13839	0.4949
13840	0.51334
13841	0.5319
13842	0.54913
13843	0.56874
13844	0.58712
13845	0.5921
13846	0.59666
13847	0.59753
13848	0.59928
13849	0.60103
13850	0.60333
13851	0.58963
13852	0.57568
13853	0.5625
13854	0.54632
13855	0.5316
13856	0.51346
13857	0.4869
13858	0.46394
13859	0.43847
13860	0.40947
13861	0.37869
13862	0.35044
13863	0.32123
13864	0.29468
13865	0.2721
13866	0.24962
13867	0.22784
13868	0.21
13869	0.19343
13870	0.17973
13871	0.1667
13872	0.1536
13873	0.14056
13874	0.12928
13875	0.12089
13876	0.11407
13877	0.1064
13878	0.1013
13879	0.09663
13880	0.0927
13881	0.09023
13882	0.08818
13883	0.08504
13884	0.0825
13885	0.07937
13886	0.07888
13887	0.08178
13888	0.08425
13889	0.08893
13890	0.09451
13891	0.09916
13892	0.10311
13893	0.1096
13894	0.11618
13895	0.1217
13896	0.12861
13897	0.13507
13898	0.14542
13899	0.15384
13900	0.16223
13901	0.1683
13902	0.17346
13903	0.17991
13904	0.18562
13905	0.18945
13906	0.19374
13907	0.19935
13908	0.20378
13909	0.20816
13910	0.21401
13911	0.22032
13912	0.22566
13913	0.23303
13914	0.24166
13915	0.24805
13916	0.2521
13917	0.24989
13918	0.24769
13919	0.2428
13920	0.23692
13921	0.23134
13922	0.22723
13923	0.22135
13924	0.2148
13925	0.21054
13926	0.20677
13927	0.20279
13928	0.195
13929	0.19355
13930	0.19244
13931	0.1941
13932	0.1957
13933	0.19708
13934	0.20083
13935	0.2078
13936	0.21444
13937	0.22095
13938	0.22524
13939	0.22937
13940	0.23164
13941	0.2317
13942	0.23194
13943	0.23345
13944	0.23749
13945	0.23954
13946	0.24235
13947	0.24467
13948	0.24757
13949	0.2537
13950	0.2591
13951	0.26399
13952	0.26682
13953	0.27102
13954	0.27503
13955	0.27829
13956	0.28143
13957	0.28541
13958	0.29075
13959	0.28982
13960	0.28903
13961	0.28596
13962	0.28176
13963	0.27838
13964	0.2712
13965	0.26148
13966	0.25017
13967	0.24202
13968	0.23909
13969	0.23668
13970	0.23182
13971	0.22452
13972	0.21785
13973	0.21118
13974	0.20529
13975	0.20267
13976	0.20095
13977	0.19874
13978	0.19642
13979	0.19383
13980	0.19078
13981	0.18842
13982	0.18909
13983	0.19045
13984	0.1915
13985	0.19214
13986	0.19214
13987	0.19277
13988	0.19524
13989	0.20049
13990	0.20593
13991	0.2087
13992	0.21148
13993	0.21413
13994	0.22252
13995	0.23001
13996	0.24138
13997	0.2489
13998	0.25059
13999	0.25195
14000	0.25587
14001	0.26755
14002	0.27775
14003	0.29012
14004	0.30521
14005	0.31975
14006	0.33167
14007	0.34782
14008	0.36236
14009	0.37673
14010	0.39423
14011	0.40986
14012	0.41617
14013	0.41837
14014	0.4171
14015	0.41879
14016	0.42296
14017	0.4242
14018	0.42193
14019	0.41653
14020	0.4076
14021	0.40503
14022	0.40346
14023	0.40126
14024	0.38967
14025	0.37881
14026	0.36861
14027	0.35989
14028	0.3566
14029	0.35274
14030	0.34377
14031	0.32881
14032	0.31233
14033	0.29024
14034	0.26459
14035	0.23909
14036	0.21721
14037	0.19543
14038	0.17678
14039	0.1635
14040	0.14624
14041	0.13169
14042	0.12065
14043	0.11268
14044	0.10701
14045	0.10164
14046	0.09681
14047	0.09204
14048	0.08769
14049	0.08214
14050	0.07846
14051	0.07689
14052	0.07502
14053	0.07417
14054	0.07351
14055	0.07285
14056	0.07248
14057	0.07218
14058	0.07176
14059	0.07146
14060	0.0723
14061	0.07375
14062	0.07695
14063	0.08157
14064	0.08893
14065	0.0956
14066	0.1026
14067	0.11395
14068	0.12572
14069	0.14065
14070	0.15813
14071	0.17376
14072	0.19102
14073	0.2116
14074	0.23176
14075	0.25904
14076	0.28632
14077	0.31794
14078	0.3512
14079	0.38804
14080	0.42281
14081	0.44616
14082	0.46684
14083	0.48307
14084	0.49955
14085	0.51765
14086	0.53419
14087	0.54819
14088	0.5628
14089	0.57825
14090	0.59041
14091	0.5982
14092	0.60016
14093	0.59723
14094	0.5886
14095	0.57964
14096	0.56714
14097	0.54539
14098	0.5258
14099	0.50371
14100	0.48081
14101	0.45896
14102	0.4375
14103	0.4159
14104	0.39483
14105	0.37063
14106	0.34969
14107	0.32748
14108	0.30684
14109	0.28837
14110	0.27102
14111	0.25511
14112	0.24105
14113	0.22663
14114	0.2186
14115	0.21045
14116	0.20291
14117	0.19449
14118	0.18577
14119	0.17798
14120	0.17005
14121	0.16317
14122	0.15432
14123	0.14835
14124	0.14277
14125	0.13628
14126	0.13051
14127	0.12499
14128	0.12143
14129	0.116
14130	0.11322
14131	0.1125
14132	0.11165
14133	0.11048
14134	0.10888
14135	0.10634
14136	0.10444
14137	0.1032
14138	0.10227
14139	0.10106
14140	0.10061
14141	0.10097
14142	0.10188
14143	0.10571
14144	0.10912
14145	0.11286
14146	0.11703
14147	0.12204
14148	0.12976
14149	0.1364
14150	0.14515
14151	0.15149
14152	0.15939
14153	0.16262
14154	0.16899
14155	0.17672
14156	0.18685
14157	0.19739
14158	0.20864
14159	0.22355
14160	0.23647
14161	0.24389
14162	0.25119
14163	0.25964
14164	0.27063
14165	0.28282
14166	0.29652
14167	0.30666
14168	0.31831
14169	0.33044
14170	0.33949
14171	0.34661
14172	0.3499
14173	0.34109
14174	0.33539
14175	0.32591
14176	0.31438
14177	0.3031
14178	0.2897
14179	0.27751
14180	0.26806
14181	0.26788
14182	0.26749
14183	0.26728
14184	0.26227
14185	0.25451
14186	0.24733
14187	0.24138
14188	0.23634
14189	0.23254
14190	0.22953
14191	0.22968
14192	0.22977
14193	0.22859
14194	0.22584
14195	0.22337
14196	0.22023
14197	0.21785
14198	0.21552
14199	0.21468
14200	0.21516
14201	0.2157
14202	0.21655
14203	0.21821
14204	0.22014
14205	0.22331
14206	0.22608
14207	0.22919
14208	0.23668
14209	0.24682
14210	0.25563
14211	0.25946
14212	0.26468
14213	0.27051
14214	0.2782
14215	0.28816
14216	0.29772
14217	0.30862
14218	0.31758
14219	0.32516
14220	0.33062
14221	0.33575
14222	0.34157
14223	0.35144
14224	0.35956
14225	0.36798
14226	0.38385
14227	0.39867
14228	0.4104
14229	0.41807
14230	0.42356
14231	0.42857
14232	0.43859
14233	0.44601
14234	0.45492
14235	0.46388
14236	0.472
14237	0.48008
14238	0.48555
14239	0.48542
14240	0.4917
14241	0.49879
14242	0.50121
14243	0.50495
14244	0.5035
14245	0.5016
14246	0.49994
14247	0.49716
14248	0.49535
14249	0.49454
14250	0.49297
14251	0.48316
14252	0.47399
14253	0.46364
14254	0.4516
14255	0.43672
14256	0.41722
14257	0.4028
14258	0.38485
14259	0.3732
14260	0.36532
14261	0.35802
14262	0.34625
14263	0.33406
14264	0.32386
14265	0.31414
14266	0.30645
14267	0.29872
14268	0.29386
14269	0.28481
14270	0.27385
